Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_duck_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_duck_C	Univariate_LR_delta_R2_duck_C
0.501156897729927	22.3892849431528	0.504747196006315	0.111949207809549	-0.392797988196766
0.157329486545172	7.97422761508299	0.116260839895008	0.0283640126546491	-0.0878968272403591
0.315069315823578	30.8572740222879	0.171460156214606	0.171962293354635	0.000502137140028697
0.176009721470819	6.78937529322264	0.184103749778326	0.0595919455343502	-0.124511804243976
0.0800901575744007	2.55083833812413	0.0152654247136953	0.00108829568389547	-0.0141771290297998
0.153037678473847	6.04077126852498	0.184209767323393	0.0240541271138353	-0.160155640209557
0.348914525027822	23.4981909473571	0.392957858872661	0.235912817231017	-0.157045041641644
0.248288835254325	26.4879756116785	0.333869705760653	0.203710390335972	-0.130159315424681
0.19930190752817	8.44376461509532	0.127859540886459	0.111140044141597	-0.0167194967448615
0.283136239915263	9.11597628263272	0.40132378456889	0.660372674913787	0.259048890344897
0.366063245609966	28.3994357275431	0.624217085192176	0.344496183543735	-0.27972090164844
0.283589697448926	26.0374269052396	0.0843422273393643	0.0567584378309598	-0.0275837895084045
0.197488491887541	15.1105796772793	0.15622999876948	0.0695926388634949	-0.0866373599059853
0.246282500717424	12.4296891756593	0.213465450274872	0.0494776379462643	-0.163987812328608
0.228716114162637	14.2098925174756	0.155626882627737	0.025058634812017	-0.13056824781572
0.0324646383289867	-6.17042208883405	0.00220636834254407	0.00629951273796104	0.00409314439541696
0.325541255326029	4.92711398580735	0.474919952073835	0.601158526013081	0.126238573939246
0.277331174129655	27.100359799826	0.852010937819747	0.422464285316177	-0.42954665250357
0.356080614262532	28.8551068597926	0.727852385070605	0.418959810535855	-0.308892574534751
0.0653347861954178	3.01053994399862	0.0269593270883041	0.00312367547642864	-0.0238356516118755
0.313723228291105	17.9918840195043	0.35139349138896	0.139742976542192	-0.211650514846768
0.287675192226792	3.95558345237157	0.570973876532829	0.426512231003075	-0.144461645529754
0.418748142387677	42.2833283966493	0.488703486572187	0.311371818010082	-0.177331668562105
0.149069041944543	12.7457207836143	0.277835978466671	0.25334423503929	-0.0244917434273809
0.536852653545413	58.9123457429603	0.349855699420234	0.241109420102552	-0.108746279317682
0.532350643706609	23.4817641033589	0.474401068708889	0.285326048368823	-0.189075020340066
0.0956356568589826	10.1597659344641	0.0352525975724388	0.0329112005708331	-0.00234139700160568
0.410587611235948	20.8809471023779	0.460330754989065	0.576481699227868	0.116150944238802
0.446156184659295	27.2862860827112	0.34217999252413	0.0846400110822817	-0.257539981441848
0.2267030072019	10.1327191378682	0.152422384347048	0.0188316196117631	-0.133590764735285
0.272262424192691	22.1841943283783	0.179146411499781	0.0855497431564828	-0.0935966683432982
0.168888646160384	27.3464950073353	0.0628750269085144	0.110627757734118	0.0477527308256037
0.191626736941344	19.3266194138517	0.0242792859295745	0.0238974246372681	-0.000381861292306489
0.404511499921814	29.0560201639849	0.566175758342531	0.330181819851039	-0.235993938491492
0.337089331473337	24.921162486272	0.415938471639318	0.127994974334929	-0.287943497304389
0.248189765645797	11.448848785885	0.062298427622718	0.0521912411906711	-0.010107186432047
0.201982433296538	10.710970669802	0.109490908685783	0.0160639777080251	-0.0934269309777579
0.282053076602077	25.0088194880208	0.176066336490886	0.115492312438981	-0.0605740240519054
