Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_R	Univariate_LR_delta_R2_her_veg_R
0.509348634063282	0.437091596294455	0.501592752472326	0.476847738667351	-0.0247450138049758
0.161277939848129	0.144637527925014	0.128795083744666	0.154639694151977	0.0258446104073105
0.315069315823578	0.23093461426042	0.171460156214606	0.159139333136457	-0.0123208230781489
0.181228010384823	0.227354248968956	0.194462916269028	0.537453951692786	0.342991035423757
0.0807262044704342	0.0729729149696005	0.0155085973033488	0.0165830290761148	0.00107443177276595
0.264527871520785	0.183108648694723	0.335467567228521	0.317118479262594	-0.0183490879659278
0.351783052979205	0.266086625433184	0.392980579391446	0.486865559696026	0.0938849803045804
0.266439706225198	0.220356817395965	0.307177978213235	0.287191976860252	-0.019986001352983
0.200535996575834	0.164684635417597	0.129583487887477	0.125702103846651	-0.00388138404082566
0.285993986073786	0.230696608476814	0.414382956180605	0.313721697356826	-0.100661258823779
0.389843653990515	0.272665582535113	0.233513714640596	0.191105840916636	-0.0424078737239597
0.28978942822516	0.189850579076515	0.0860889049763043	0.134310868029827	0.0482219630535226
0.203299055438912	0.160636768870891	0.160772201373582	0.160798162126951	0.0000259607533690809
0.246282500717424	0.256447641757372	0.213465450274872	0.329287560741384	0.115822110466512
0.228643762567207	0.233259507500264	0.156573133785999	0.261402700151952	0.104829566365953
0.0951818943085608	0.0639193708890162	0.0173173966451589	0.013008857344537	-0.00430853930062198
0.325869211709431	0.290722397283557	0.477480433085215	0.421545892837095	-0.0559345402481204
0.329931354673836	0.325896001240196	0.263121542323268	0.270232880215769	0.00711133789250085
0.357355679266791	0.180247170097736	0.72968425213064	0.478369614338391	-0.251314637792249
0.0595397877392208	0.119015880174832	0.0182528021468278	0.122014330673138	0.10376152852631
0.258026002031862	0.169798985681316	0.144083455553165	0.203714287066099	0.0596308315129336
0.287675192226792	0.241500981499868	0.570973876532829	0.496827940073731	-0.0741459364590978
0.458449070804559	0.424623783699598	0.548233437375058	0.548849231181135	0.000615793806077014
0.216714014042273	0.107692307879106	0.159776713300561	0.0934361472879061	-0.0663405660126544
0.543467409014854	0.355889646230908	0.353862621749971	0.256632668845115	-0.0972299529048564
0.532350643706609	0.367298158081035	0.474401068708889	0.559908582954217	0.0855075142453283
0.0956356568589826	0.0949556716004432	0.0352525975724388	0.0391083801398424	0.00385578256740355
0.410587611235948	0.263486784255157	0.460330754989065	0.313131280886688	-0.147199474102378
0.45643201535401	0.352794427274796	0.347806990861149	0.335991841148744	-0.0118151497124049
0.2267030072019	0.191867819050525	0.152422384347048	0.174950256792617	0.0225278724455686
0.272262424192691	0.268177506146001	0.179146411499781	0.304524907429865	0.125378495930084
0.169519492866542	0.140168018989857	0.0629110608516909	0.0956894823276953	0.0327784214760045
0.205512425829247	0.0533609347866542	0.0271402170780602	0.0120389124864055	-0.0151013045916547
0.411730807170089	0.264318633199674	0.573260957959234	0.61842323208771	0.0451622741284756
0.742662107165122	0.614920946367575	0.632117567918354	0.568920287629382	-0.0631972802889729
0.253939159458204	0.241736838680695	0.0630191665679134	0.123258564060585	0.060239397492672
0.205016294734511	0.289220437176946	0.112754797957632	0.311176933560889	0.198422135603257
0.288165709335759	0.20451242617309	0.179372333072955	0.143604994629884	-0.0357673384430705
0.318677493092491	0.270093979905442	0.345777667103719	0.419942262643598	0.0741645955398793
0.337823212762906	0.346869794393939	0.194656666488565	0.272752937813112	0.0780962713245477
0.512546259455603	0.429789289874353	0.236034445797476	0.202132322756832	-0.0339021230406436
0.465287785152358	0.439670314011131	0.474044921078902	0.611388030172508	0.137343109093605
0.179382993457596	0.160869630218998	0.0586173811693954	0.0605753914403217	0.00195801027092634
0.527047809155911	0.446901440054032	0.366630750289874	0.433017576693335	0.0663868264034608
0.257420569318673	0.171584738317762	0.297651367200353	0.302256258722275	0.00460489152192284
0.288293723783326	0.316406615628887	0.0828206745148953	0.138187434008038	0.055366759493143
0.28465415537388	0.258325332727324	0.11248343066316	0.138321494075338	0.0258380634121789
0.125700427714017	0.0796546684729253	0.065873302570368	0.0452933040391364	-0.0205799985312315
0.292531297135728	0.291406747790793	0.389610179216604	0.412878750579374	0.0232685713627699
0.459422156617499	0.262270616327987	0.43399152296117	0.668321249313424	0.234329726352254
0.250925461615483	0.207827703589935	0.274639844389712	0.272138177603946	-0.00250166678576652
0.218539362889769	0.16155104693564	0.11329977928515	0.138405546670227	0.0251057673850762
0.379183007871704	0.287880278243763	0.45503270320628	0.533182582964272	0.0781498797579918
0.312295425742977	0.263842434973896	0.278578059648626	0.272623808038263	-0.00595425161036262
0.187279851952955	0.130006442201437	0.248456006330683	0.189984153037498	-0.0584718532931852
0.386742593527444	0.234488361304108	0.559847042504585	0.450413859597695	-0.10943318290689
0.0816354334142884	0.0504314596320805	0.0372522299117817	0.0196635450616306	-0.0175886848501511
0.205162809255206	0.184721025025319	0.127003939374187	0.123366952546832	-0.00363698682735458
0.534877697540481	0.123774395365324	0.475234948018741	0.101897116898506	-0.373337831120235
0.524443344329959	0.449398497340433	0.315890628503158	0.3145859912505	-0.00130463725265778
0.182624165442694	0.116075995234479	0.293236689272095	0.232000536597326	-0.0612361526747694
0.46536389790376	0.286714993743793	0.704730259953136	0.498905279285579	-0.205824980667557
0.21080898835795	0.223545819455876	0.117591289382853	0.247360147187658	0.129768857804805
0.351155648161095	0.290541331540682	0.286401072327671	0.323623922727868	0.0372228504001976
0.327571675694138	0.228576051835886	0.533307636713373	0.431709793078102	-0.101597843635271
0.233200568765292	0.182104695217919	0.133963699615823	0.13317935768351	-0.000784341932312999
0.482422767048615	0.468667871970105	0.534947914747182	0.548531085555114	0.0135831708079321
0.116453351562414	0.0832392374513958	0.0207045032528459	0.0470609651411235	0.0263564618882776
0.315935447005173	0.356967702335492	0.169484117342249	0.487308888808936	0.317824771466687
0.512148254079097	0.23290584813436	0.117654359147752	0.0819355731983167	-0.035718785949435
0.38496430993838	0.430717640325891	0.158953400262828	0.417362653178062	0.258409252915233
0.0745262257121674	0.107476934137022	0.0336399952140643	0.0853782582230235	0.0517382630089592
0.208847155635344	0.166579625222027	0.450123714677371	0.568008717454445	0.117885002777074
0.091711883034598	0.0803787889536055	0.0182531492605099	0.0336803101698233	0.0154271609093134
0.266412811878833	0.214027965541258	0.148019450137879	0.139514436976982	-0.00850501316089702
0.150080250375363	0.187232592718769	0.0932652839737941	0.289990867535753	0.196725583561959
0.797757940743428	0.686681066054069	0.585990322100777	0.55314529304745	-0.032845029053327
0.179726118098721	0.201346356633645	0.162659229382207	0.348049967123026	0.185390737740819
0.139250232655665	0.150557087880227	0.129568073407926	0.173011310921289	0.0434432375133631
0.349366857097869	0.182438394013376	0.43853509312949	0.277083885951966	-0.161451207177524
0.548151276506386	0.35739366958061	0.308077163963569	0.189288446897984	-0.118788717065585
0.205476477101373	0.158761503398979	0.0815720134127531	0.159382468561238	0.0778104551484853
0.284496549234635	0.234565390186585	0.144164848573463	0.146563199924122	0.00239835135065866
0.444600130039371	0.248240948678028	0.105055517649688	0.109576845690303	0.00452132804061539
0.297562065011571	0.247594953208027	0.270657402677992	0.327015612640872	0.0563582099628805
0.185649911898132	0.119872810290225	0.227488978116421	0.14016616230458	-0.0873228158118409
0.0695383293671997	0.114858885158497	0.0108048581581946	0.063803439858181	0.0529985816999864
0.272103874215064	0.181841022150422	0.245951519491312	0.211616114570012	-0.0343354049213
0.179020812311324	0.137428577869825	0.0687441199386095	0.0460502491677666	-0.0226938707708428
0.292483304093323	0.150217973145569	0.310364118465681	0.382322892636201	0.0719587741705197
0.0723397597188497	0.0982685401680576	0.023930926219807	0.0724197403062615	0.0484888140864545
0.452441005660505	0.412941311075741	0.11312837263029	0.161240502359104	0.0481121297288141
0.200560304435114	0.193912366827614	0.208301946091325	0.20412784742609	-0.00417409866523419
0.256869819384707	0.252470077907531	0.11461938815483	0.184521173518855	0.0699017853640257
0.207897321498185	0.208436480356147	0.13102481403694	0.164257142772378	0.0332323287354382
0.33624397018646	0.218824162066187	0.401306824480411	0.375604801332232	-0.0257020231481782
0.589060614184412	0.5112179258654	0.448338841216864	0.39211067344423	-0.0562281677726335
0.146729605269791	0.189976987718246	0.0438009509916143	0.0786962117551634	0.0348952607635491
0.291677921082665	0.108459217412774	0.217103056643822	0.0852933930271096	-0.131809663616713
0.257026795131185	0.24425566803736	0.155204793592837	0.148819534931953	-0.00638525866088366
