Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_gurbn_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_gurbn_C	Univariate_LR_delta_R2_gurbn_C
0.402165530478973	0.424656800406054	0.383474665135723	0.390730327696146	0.00725566256042315
0.259775213111452	0.275286102801946	0.439090434104651	0.439380838085298	0.000290403980646892
0.323081059811963	0.341910970801304	0.518169006166725	0.524578182457933	0.00640917629120807
0.31189974678086	0.334586970287895	0.465930155429555	0.478532157168362	0.0126020017388069
0.169899501241423	0.179546693538537	0.216420291801539	0.218864945576757	0.00244465377521819
0.295825863733913	0.306665817593695	0.350671508125251	0.348613040154919	-0.00205846797033205
0.213349287836598	0.22351652442334	0.169638138809976	0.170427351794659	0.000789212984683457
0.263075884964083	0.279160750194506	0.29686251802597	0.300793318339562	0.00393080031359261
0.243968819202997	0.259934237617	0.35255284683927	0.357530330412116	0.00497748357284628
0.239779999815485	0.247187454535654	0.393198692917702	0.383343587466337	-0.00985510545136492
0.390624860455329	0.410195256332418	0.341534170140528	0.347204816462657	0.0056706463221296
0.302771138073608	0.324328961918299	0.368910256246756	0.382673353309398	0.0137630970626419
0.300414250372792	0.317056879398376	0.442892328168427	0.447382869920671	0.00449054175224378
0.271899667755235	0.286838258746441	0.439699060915182	0.443187162754484	0.00348810183930209
0.34473672357443	0.368228591675893	0.514915208949656	0.523501390598656	0.00858618164900005
0.284195446813108	0.300914345671719	0.381526536914698	0.387899462138764	0.00637292522406641
0.256453834130194	0.273149353943969	0.567736860953917	0.57526094837831	0.00752408742439303
0.298040900854754	0.312380018769067	0.443355298795225	0.441741733696634	-0.0016135650985904
0.260957100333791	0.271092750970893	0.371702140267613	0.371666889994921	-3.52502726918558e-05
0.399443670015414	0.421271913496385	0.323259689714836	0.323024341968992	-0.000235347745843661
0.33587155620912	0.345628787716605	0.356403209916811	0.341910938964308	-0.0144922709525026
0.199038299081986	0.21235531674445	0.318256987573577	0.327481458842139	0.0092244712685613
0.208196457715846	0.217485455654362	0.340114905436499	0.338802670246972	-0.001312235189527
0.30858374689446	0.323757576869699	0.402086146975833	0.400697579335761	-0.00138856764007211
0.262260961951371	0.278523082761328	0.451752441691923	0.46031701997679	0.00856457828486651
0.241435110620178	0.25193287867998	0.320411600090853	0.317455088186343	-0.00295651190450996
0.324319401426565	0.338730539621558	0.367337825169837	0.362293354146525	-0.00504447102331235
0.208314543930319	0.218737013468746	0.463856944082705	0.464543946508919	0.000687002426214112
0.271084198188121	0.285770741960988	0.48086202489422	0.488818755647213	0.00795673075299252
0.254349384309667	0.261929672986166	0.188418462056919	0.184598333188912	-0.00382012886800626
0.260630485404401	0.275011115116362	0.368104330832772	0.370132459248836	0.00202812841606398
0.270685011887759	0.282555556072525	0.362400444416552	0.358940309242646	-0.00346013517390625
0.271617721069713	0.289971452412488	0.377531598304481	0.392523313331662	0.0149917150271812
0.350453082733392	0.368839618964124	0.520767480713136	0.519651617495519	-0.00111586321761725
0.285432985427266	0.305409533706548	0.482860785534926	0.487380762196706	0.00451997666178056
0.256283469916901	0.268282598202671	0.397190573614519	0.397184353646348	-6.21996817123938e-06
0.274145945260047	0.286435968053513	0.309531644453273	0.312411791796845	0.00288014734357217
0.280171473648869	0.293992838764399	0.399223255484209	0.398160911546195	-0.00106234393801369
