Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_her_veg_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_her_veg_C	Univariate_LR_delta_R2_her_veg_C
0.128529485068277	0.289624265920805	0.308367486609988	0.0948078050042261	-0.213559681605762
0.116678355444994	0.23478113137396	0.24522814058283	0.0908329075938422	-0.154395232988988
0.138825719796921	0.423083607353017	0.389492704390551	0.246909624623641	-0.14258307976691
0.147276902921486	0.378320055430263	0.431945154610262	0.167310910608231	-0.26463424400203
0.130123660943006	0.301346379383939	0.377802715056061	0.138961292050338	-0.238841423005723
0.128381053985146	0.318122622549391	0.418256084433854	0.14762443167605	-0.270631652757804
0.129341129764886	0.340860500961907	0.443109278248909	0.182646109004212	-0.260463169244696
0.140733327238492	0.365684635679731	0.556004129907417	0.184536060330897	-0.37146806957652
0.129607834256173	0.307969376741483	0.409368574888041	0.160502387652749	-0.248866187235291
0.137703504654396	0.253319893711017	0.410167750547781	0.106018294510226	-0.304149456037555
0.104801394527245	0.26856650306106	0.287285254424253	0.137024271590263	-0.15026098283399
0.167174317588601	0.303070712017533	0.341025919299594	0.119634142971571	-0.221391776328023
0.12730027966483	0.355313272310582	0.334713137238643	0.167667134733079	-0.167046002505565
0.1081132237092	0.278059990731632	0.340713748996775	0.134870162371193	-0.205843586625581
0.109772319157903	0.368089258237695	0.344956972434441	0.196451328511665	-0.148505643922776
0.10200738123783	0.307622105622156	0.303232283563617	0.138533197819445	-0.164699085744172
0.115063078355839	0.349569001411118	0.325618866620299	0.206757464044538	-0.118861402575761
0.16098771583314	0.403180496743461	0.3925870828435	0.158248065193957	-0.234339017649543
0.168508375632228	0.477736229493806	0.369860938295555	0.187538674607045	-0.182322263688509
0.115524921683664	0.228662600363396	0.283221313477317	0.074293578192349	-0.208927735284968
0.113222392683958	0.313813932693246	0.363338257183709	0.144691855221271	-0.218646401962438
0.160074317167777	0.412918044635341	0.446458916200413	0.213368647423478	-0.233090268776935
0.134538909177353	0.418353876614011	0.398434881653583	0.184768225522432	-0.213666656131151
0.154685758255744	0.419986602742204	0.407572357341492	0.205465889718209	-0.202106467623283
0.131499871809474	0.402825441735811	0.350865285964987	0.187643456031398	-0.163221829933589
0.179245833509231	0.439858530560581	0.523698251731677	0.238841272217868	-0.284856979513808
0.1416152926257	0.352210882972211	0.408746925156795	0.158701736278052	-0.250045188878742
0.115175501740913	0.29853810406458	0.438280052686114	0.139710896501556	-0.298569156184558
0.117677233389475	0.444577029605968	0.404352475520988	0.262473869063298	-0.14187860645769
0.0871678636773959	0.204510444078516	0.256518043789323	0.0796890233515493	-0.176829020437774
0.132578063690766	0.300377400643519	0.393876286843974	0.166069061012153	-0.227807225831821
0.148361908571459	0.367224637066143	0.442696501892419	0.16797165030967	-0.274724851582749
0.133059345339793	0.280988514204991	0.381137641209691	0.123662158205584	-0.257475483004107
0.115280887922619	0.321415410567886	0.351437997110314	0.120739304289112	-0.230698692821202
0.183696425724865	0.441098875330461	0.499796538519041	0.173467022145571	-0.32632951637347
0.16586862579374	0.431352438648349	0.430358054294178	0.193303721310349	-0.237054332983828
0.113283955565216	0.278543193422818	0.410592867716501	0.123098213223215	-0.287494654493286
0.15224562042628	0.316947625550051	0.345274607851177	0.0961373964725918	-0.249137211378585
0.137794486054924	0.36111003475214	0.352482759955608	0.123836881721313	-0.228645878234294
0.123095216636265	0.232812063909678	0.331659504291989	0.0937969587946423	-0.237862545497347
0.133637220100116	0.257280319008911	0.332481498990924	0.080402341939281	-0.252079157051643
0.122242128033875	0.27673150770356	0.318689215192691	0.0948992662125938	-0.223789948980098
0.120496163244956	0.242740230004463	0.335753214759489	0.0859563884249632	-0.249796826334525
0.13722257444532	0.399417039714896	0.452798218821597	0.241635502463254	-0.211162716358343
0.178711881713771	0.436264079728867	0.475542436232579	0.173494565937169	-0.30204787029541
0.123322246070839	0.309048912534812	0.346661925621143	0.133604782102976	-0.213057143518167
0.124279681786005	0.448159067995338	0.406775454353056	0.249796805364203	-0.156978648988854
0.135830654159284	0.329454673867628	0.425985651287653	0.14720672516578	-0.278778926121873
0.131345193517456	0.363634918751883	0.52595737351059	0.182859894219492	-0.343097479291098
0.112318909188853	0.297540031539755	0.330360925357459	0.131063815399657	-0.199297109957802
0.121992474558882	0.350223643897377	0.381669225304199	0.168985440434874	-0.212683784869324
0.138838712084905	0.349330412839521	0.397113191528455	0.131829157436731	-0.265284034091724
0.13149849526972	0.208676390444683	0.33125081696619	0.0609582545119252	-0.270292562454264
0.110580113107625	0.24364881958988	0.327437118781315	0.0881104813471155	-0.2393266374342
0.125707223790639	0.338497491757199	0.410386671888949	0.15566078540532	-0.254725886483629
0.139297485914638	0.476382594073403	0.442613717073891	0.275273891091097	-0.167339825982794
0.128207177271483	0.340450297220277	0.386081536053489	0.176071725564392	-0.210009810489097
0.138352393681899	0.356606056480358	0.437551084124623	0.180556374559166	-0.256994709565457
0.156306206832949	0.49163798572667	0.496619678050381	0.256507611303654	-0.240112066746727
0.152830980422082	0.375170402411662	0.493925520665032	0.169882115123615	-0.324043405541417
0.117340594295432	0.292390955955942	0.413595109744601	0.121987840349716	-0.291607269394885
0.134922878221597	0.396947049360944	0.408494849188798	0.194250622877529	-0.214244226311269
0.11333203008771	0.251441662505293	0.42794490438022	0.130350171305307	-0.297594733074913
0.133849213473766	0.407464807993431	0.372434416577617	0.223660547428305	-0.148773869149312
0.129178672334723	0.383596320308868	0.4537475173009	0.181756783196719	-0.271990734104181
0.130917784590757	0.336484927158907	0.338579693797105	0.176476402786426	-0.162103291010679
0.126325944070198	0.343463126652012	0.409724282244662	0.180523729237463	-0.229200553007199
0.14417257915046	0.480973345260463	0.332801844040762	0.186026228179965	-0.146775615860797
0.139695654442077	0.37854143657021	0.375935626385541	0.144668081175547	-0.231267545209994
0.136832968951474	0.32306682549083	0.410132866658084	0.124514696055124	-0.28561817060296
0.142736534443259	0.352640724214368	0.438231626330301	0.191322846064234	-0.246908780266068
