Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Flyway_Ans_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Flyway_Ans_C	Univariate_LR_delta_R2_Flyway_Ans_C
0.433339764031122	0.434812685072317	0.295232197681011	0.295692093529552	0.000459895848540837
0.41790951774112	0.419520675356925	0.528077663948426	0.528764632503362	0.00068696855493644
0.425658940868453	0.426047543059028	0.32385053316737	0.324179057918306	0.000328524750935977
0.5183700882234	0.518802971899774	0.443814065198077	0.44413904173536	0.00032497653728264
0.614880193416137	0.61849498393899	0.431971863847771	0.43357070608445	0.00159884223667889
0.624781515668878	0.565292796507864	0.328097817182146	0.25628739023996	-0.071810426942186
0.492453529719684	0.494303266362683	0.544958969249247	0.546830095220184	0.00187112597093775
0.638426167714997	0.598403490696081	0.464959786668546	0.366831938674852	-0.0981278479936936
0.513830948050231	0.516237422534783	0.544148933071556	0.54685883379206	0.00270990072050403
0.421179212400409	0.422611962447515	0.234546411804383	0.235170729576325	0.000624317771941552
0.539746120624576	0.539785233162178	0.503260395367419	0.497360818433616	-0.005899576933803
0.34639660261548	0.346814496259072	0.387718135533337	0.388135250475566	0.000417114942228902
0.359748207175915	0.360585967691066	0.422808190547482	0.423967712250856	0.00115952170337358
0.529668199950621	0.530224326720728	0.393083571618718	0.393567293452195	0.000483721833477835
0.503836443891332	0.505606543707377	0.349344634254206	0.350610066077064	0.0012654318228581
0.445307776366745	0.456837156764213	0.357470915775356	0.366145705337675	0.00867478956231832
0.50884391058068	0.509875019573531	0.523446213188807	0.515009418048889	-0.00843679513991835
0.67850646384122	0.679192053300346	0.378321932931629	0.378692950514305	0.000371017582676048
0.334359137556116	0.333875701013107	0.360191090554627	0.357811799645931	-0.00237929090869654
0.472803191465967	0.466723454374248	0.441837458465318	0.418350898182174	-0.0234865602831439
0.50236130566053	0.502632940629382	0.603832337228195	0.603982778721387	0.000150441493191655
0.460086833679272	0.462336419752724	0.551333522374054	0.553830248842165	0.0024967264681105
0.391380053180398	0.392138922696497	0.428815700396346	0.428300619864373	-0.000515080531973411
0.342679472505684	0.342735144596199	0.334598880793557	0.334545024326549	-5.38564670080066e-05
0.5275852124373	0.525074473386356	0.417158343587525	0.406727369042863	-0.0104309745446621
0.455251986664696	0.410084308162501	0.285588959479963	0.221512727967814	-0.0640762315121493
0.584060532421462	0.551414106750078	0.355745791257498	0.303218597516446	-0.0525271937410517
0.389236929323781	0.389834319616391	0.420850774510451	0.421539138774238	0.000688364263786767
0.420039594786873	0.421281314468782	0.47948357380304	0.47920582051918	-0.000277753283860371
0.488550608495617	0.487473473080599	0.466594559314174	0.460090090062979	-0.00650446925119524
0.453982331995129	0.453820132789856	0.441314082723752	0.440398492540703	-0.000915590183049209
0.462943053530376	0.463174034339552	0.328487144577526	0.328684008231952	0.000196863654425838
0.567516528937125	0.56905859596734	0.406199501875677	0.407317223342827	0.00111772146714967
0.42945382695097	0.429762542219367	0.528035352090369	0.528483143337722	0.000447791247352836
0.714851037671424	0.716469873645574	0.453218623797789	0.454060861652304	0.000842237854515815
0.435837006556497	0.424954841518571	0.364510317224136	0.339483079127466	-0.0250272380966697
0.582217382621851	0.574633238654638	0.495971217759493	0.439149879160127	-0.0568213385993663
0.468916651913795	0.469665938216334	0.516147330898754	0.51523710644713	-0.000910224451623809
0.52092728559492	0.522684425972324	0.410231074621023	0.411344675822631	0.00111360120160725
0.583621869673265	0.583861264206602	0.406204166113235	0.406548730878928	0.000344564765692557
0.426030950138804	0.426698381379638	0.361963134362904	0.362461517392578	0.000498383029674143
0.54210649647442	0.549151536586646	0.526602714433551	0.496273992374138	-0.0303287220594128
0.541082605889998	0.542675535744223	0.494019073613403	0.493043992971995	-0.000975080641408055
0.596424577729177	0.59676384588214	0.430618977366973	0.430853430067101	0.000234452700127896
0.369138984006783	0.370316681492279	0.462742872421341	0.463561990919515	0.000819118498174121
0.361349041988196	0.361634205588403	0.433871380690419	0.433469453504952	-0.000401927185466389
