Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_popcount_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_popcount_R	Univariate_LR_delta_R2_popcount_R
0.109880667904805	0.00000038569625716721	0.25922513572072	0.0175383450156034	-0.241686790705117
0.140220586495874	0.000000663588409673349	0.403083292408821	0.0366377262828125	-0.366445566126009
0.147217220402319	0.000000590428267783372	0.431603073737514	0.0341181046319824	-0.397484969105531
0.128998941374104	0.000000435456492721717	0.371466268343809	0.037200270983735	-0.334265997360074
0.126561782370573	0.000000570415276926066	0.41546608551048	0.040616725426208	-0.374849360084272
0.136107859034758	0.000000807820584747498	0.476383637080262	0.0637578623025575	-0.412625774777704
0.140733327238492	0.000000702514549365467	0.556004129907417	0.0732066586929339	-0.482797471214483
0.129607834256173	0.000000427834732013009	0.409368574888041	0.0238610344610621	-0.385507540426979
0.13551251153612	0.000000463083540769578	0.410410336679251	0.0296206900274416	-0.38078964665181
0.104609805229639	0.000000483159150350649	0.28731324429355	0.0370196741757408	-0.250293570117809
0.195413209456916	0.000000544462239617376	0.348059156899401	0.0235880976960118	-0.32447105920339
0.125582901738989	0.000000560451189921698	0.325810898955677	0.0290916158539798	-0.296719283101698
0.108165347333613	0.000000308349267840476	0.343486995801337	0.0179912702167162	-0.325495725584621
0.109619648931537	0.000000402901351325795	0.345019088759316	0.023377210647292	-0.321641878112024
0.101280563914629	0.0000005911021811933	0.304026961380889	0.052559698053481	-0.251467263327407
0.101271374835581	0.000000419117765721479	0.342399613724819	0.0302541521392717	-0.312145461585547
0.16167411389264	0.000000198423748098807	0.3885753279518	0.00365720714713483	-0.384918120804665
0.165683645034129	0.000000307744346605111	0.367353503040451	0.00602459562894885	-0.361328907411502
0.11082735887724	0.000000395166844753113	0.275202527851895	0.0162361387383688	-0.258966389113527
0.11413279946993	0.000000098991714670123	0.354463279699986	0.00213932790096189	-0.352323951799024
0.167150258214366	0.000000411771740376558	0.448748873696486	0.0139054509597296	-0.434843422736757
0.134538909177353	0.0000000743811224785155	0.398434881653583	0.00103305422178597	-0.397401827431797
0.16680676673	0.000000421453952529782	0.413728691165001	0.0150227823449914	-0.39870590882001
0.130142501566864	0.000000228748002342349	0.346182613443141	0.00608445078350934	-0.340098162659631
0.177545972454056	0.00000072327038828692	0.517491157582908	0.0435742152464887	-0.473916942336419
0.141200400094332	0.000000484186933788126	0.408471915917682	0.0207018536893568	-0.387770062228325
0.115092081599442	0.000000597581635044603	0.438469724867065	0.0517618569300196	-0.386707867937045
0.117659472344966	0.000000455242325781486	0.406909360804721	0.0290667872593266	-0.377842573545394
0.0867008690427266	0.00000035489067316335	0.255909997458965	0.0206998271221638	-0.235210170336801
0.135108104602073	0.00000096083734239837	0.378987912988676	0.0712102828566055	-0.307777630132071
0.148353431941047	0.000000232932758834401	0.443471319751828	0.0088567353746709	-0.434614584377157
0.133060636348565	0.000000355621371894096	0.382061752010204	0.0182220433865018	-0.363839708623702
0.116685066227607	0.000000499879180320736	0.343897309403295	0.0341048999451301	-0.309792409458165
0.181792085784408	0.000000467876051881355	0.497363249114305	0.020877796685974	-0.476485452428331
0.16522941511284	0.000000484026266187562	0.429787730691101	0.0253038177610696	-0.404483912930031
0.11240307604504	0.000000405558446812241	0.407611234908818	0.0284062452402446	-0.379204989668573
0.150993107448069	0.000000738085997072472	0.337686203019005	0.037886133586318	-0.299800069432687
0.136403500858624	0.000000432300271605514	0.348641642649928	0.0102838038305228	-0.338357838819406
0.124280591984046	0.000000441170093994353	0.336235478912367	0.0205512820371489	-0.315684196875218
0.133658570275105	0.0000008926062281107	0.338975152182006	0.0678228259663494	-0.271152326215656
0.122242128033875	0.000000446600601074756	0.318689215192691	0.0239729148194633	-0.294716300373228
0.120251383016601	0.000000784819806436639	0.335673538010134	0.0743888442150074	-0.261284693795126
0.10988246395864	0.000000673328482911872	0.326260303655521	0.0692324767969094	-0.257027826858611
0.181431125387418	0.00000063245254814143	0.474818025108958	0.0324212914544244	-0.442396733654534
0.126745206656011	0.000000588745716018627	0.343998976616415	0.0468246068060967	-0.297174369810318
0.124021955971828	0.000000510959497176919	0.406529202316523	0.0335328862674007	-0.372996316049122
0.148108423294679	0.000000669053763103021	0.429185476535025	0.047879090994684	-0.381306385540341
0.131053557451559	0.000000729474990280835	0.525473678779346	0.0834472270316807	-0.442026451747666
0.112173518597445	0.000000359202906213104	0.331096656576973	0.020162747478073	-0.3109339090989
0.121186606515327	0.000000499912561177974	0.381437265448479	0.0371875849400574	-0.344249680508421
0.138308499183636	0.000000156085859463445	0.395895865227024	0.00409371398630671	-0.391802151240717
0.131563802970312	0.000000547799127378714	0.33186374336212	0.0325434819098145	-0.299320261452306
0.111622361331469	0.000000484235343937114	0.323083681223233	0.032981425478166	-0.290102255745067
0.125586333881224	0.000000590214286657257	0.410012048194526	0.0334557565484844	-0.376556291646041
0.139233850957772	0.000000419257607624106	0.442967889843031	0.0199091647195731	-0.423058725123458
0.127589206721079	0.000000369993348133368	0.385290629182971	0.0179834320924206	-0.36730719709055
0.137800698400502	0.000000513909229992059	0.4375015323781	0.0277433742456527	-0.409758158132448
0.155315213129564	0.00000077954854184023	0.498118640674109	0.0660433832791539	-0.432075257394955
0.152300879830569	0.00000091502835205828	0.491711267282355	0.077396139797856	-0.414315127484499
0.116887617659909	0.000000593544235433654	0.416653969283347	0.0336763326774713	-0.382977636605876
0.128028548653936	0.000000607181571077092	0.36057462856817	0.0419096011429691	-0.3186650274252
0.112853472383674	0.00000071569768431492	0.430738219415419	0.0712960475001559	-0.359442171915263
0.133479937822762	0.000000972257876850689	0.370344023264464	0.08215353246376	-0.288190490800704
0.129202260359136	0.00000051701881259689	0.454099164594377	0.0322962574692452	-0.421802907125131
0.130340435279284	0.000000288187515979928	0.33795476752737	0.0127665279157259	-0.325188239611644
0.122844059939147	0.000000473264831676615	0.401227224872315	0.0301122795684133	-0.371114945303901
0.146437519152071	0.000000291808004366213	0.323240179001803	0.00621326477722558	-0.317026914224577
0.135729443694236	0.000000786227082798842	0.354950571136619	0.0771026869922837	-0.277847884144335
0.136588595060464	0.000000478763288699281	0.409830928575424	0.0247802699865594	-0.385050658588865
0.143127128632653	0.000000709124167085725	0.434499438472387	0.0521641085523162	-0.382335329920071
