Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_bird_richness_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_bird_richness_R	Univariate_LR_delta_R2_bird_richness_R
0.231956505339267	0.0014603515722136	0.25842386029864	0.250837936280758	-0.00758592401788205
0.317253529719302	0.00191475098214794	0.212725425152465	0.197001697656803	-0.0157237274956623
0.317053875563305	0.00196492624049556	0.186832814966356	0.190551396586079	0.00371858161972324
0.610388614400052	0.00379960842686742	0.39671469048533	0.385834589732189	-0.0108801007531409
0.313994566980008	0.00198994260215752	0.272295471541256	0.268617311006003	-0.00367816053525299
0.212817112117507	0.0013410312759132	0.194045421041191	0.190835974459003	-0.00320944658218783
0.305068816522337	0.00196469023919744	0.250509103073548	0.256851461264581	0.00634235819103274
0.366794311566203	0.00225899670904098	0.186263201701726	0.177566046176037	-0.00869715552568892
0.237183699885226	0.00153461296267159	0.107032682897082	0.111070086583329	0.00403740368624703
0.419314173289721	0.00266353567478957	0.354581645540173	0.353160028211404	-0.00142161732876872
0.24895007150382	0.00159425742345935	0.14616117915791	0.150506797858274	0.00434561870036362
0.481903946892529	0.00307218559078276	0.341963161296203	0.338218739888835	-0.00374442140736719
0.44647719287911	0.00280901463334403	0.268238181996554	0.247068058151656	-0.0211701238448986
0.313279012048454	0.00195691640407265	0.253924827061709	0.240546053895178	-0.0133787731665301
0.40978539832045	0.00252439322737567	0.282121646922268	0.269098464635013	-0.0130231822872551
0.30572426278672	0.00196037079362477	0.180401457175541	0.198646029937479	0.0182445727619379
0.406756078329185	0.00260034797298584	0.329457181560746	0.325119550450387	-0.00433763111035856
0.345257403409954	0.00217071189931057	0.288089672370894	0.277711322266846	-0.0103783501040486
0.344131993709695	0.00220343898457219	0.298325826257655	0.305451126903565	0.00712530064591044
0.223853655846461	0.00138067940450555	0.113516312172836	0.10393800880396	-0.00957830336887551
0.234558861328151	0.00147545980174949	0.0869993473458085	0.0845943640557367	-0.00240498329007176
0.312252777258638	0.0019511271636139	0.215049978849462	0.222888523318255	0.00783854446879242
0.246848180463354	0.00152989400215646	0.235380997116599	0.248112059165627	0.0127310620490284
0.471008537196098	0.00298898183446698	0.310863671406293	0.303366763616916	-0.00749690778937689
0.229992452183799	0.00149706760479462	0.0926998620875239	0.106785654070001	0.0140857919824768
0.368699741172324	0.00232139349727694	0.278863875437949	0.288213653484576	0.00934977804662646
0.288311429412888	0.00166083124039249	0.180212001075294	0.156582647015863	-0.0236293540594316
0.322874903182335	0.00197808478430483	0.208332810083129	0.187072649129524	-0.0212601609536049
0.341553436687201	0.00213736016178581	0.242693148291575	0.239778801186995	-0.00291434710458036
0.30366878683465	0.0018410592177634	0.293169316294875	0.286293364165607	-0.0068759521292675
0.291535479120553	0.00173913139644695	0.150255215138663	0.135450658110371	-0.0148045570282921
0.330096292548165	0.00210225173184984	0.259780426509497	0.26221760875066	0.00243718224116296
0.20280413551139	0.00119745020274169	0.092745478412877	0.080371159374414	-0.0123743190384631
0.383379574160569	0.00250114080195545	0.414982230392362	0.412585745985622	-0.00239648440674045
0.403642703737393	0.00256491763796391	0.342320506405197	0.34393659304527	0.00161608664007329
0.346331984436971	0.0021486074405676	0.350167662930157	0.348036745349734	-0.00213091758042278
0.26791301930508	0.00163927542590685	0.218957921814824	0.221277267432647	0.0023193456178226
0.628844199261274	0.00395072140316104	0.461858555657151	0.463890926299524	0.00203237064237222
0.443657696048006	0.00275916760802683	0.327000440484342	0.312512403097828	-0.0144880373865136
0.438919429889499	0.00274241198721989	0.191297230853926	0.195154840452115	0.00385760959818895
0.277992077790168	0.00168882863925277	0.185985460576075	0.167646362361848	-0.0183390982142275
0.209502822039491	0.0013214717588764	0.0954462015852633	0.0949913755930193	-0.000454825992244071
0.334078234704962	0.00195097026202187	0.170448726633693	0.147465139366334	-0.0229835872673593
0.253923495745506	0.00165317215724282	0.169260337570851	0.171496848569515	0.00223651099866357
0.209147791204621	0.00135207448269039	0.169981789878454	0.184694991528953	0.0147132016504982
0.326653807302459	0.0019626244587077	0.149681158064385	0.13572497488195	-0.0139561831824358
0.530729770098692	0.00312832187507086	0.26687898448002	0.251596283993158	-0.0152827004868619
0.332847774181783	0.00219258273144804	0.271245431864763	0.285167758328801	0.0139223264640384
0.384870339947694	0.00242523486490596	0.186483251270814	0.185512009136037	-0.000971242134777256
0.29679361943813	0.00180249945550694	0.212618086166003	0.20672764839514	-0.0058904377708632
0.316157005046567	0.00212562237559599	0.223631811451846	0.237343722224625	0.0137119107727792
0.331957391516462	0.00218286055426408	0.274819131299503	0.308975866936102	0.0341567356365991
0.464033708916227	0.00305819077197274	0.414700144447073	0.417458348149881	0.00275820370280777
0.372541965029967	0.00247126395157344	0.1811719311173	0.196328437829049	0.0151565067117493
0.33781737927339	0.00201607580125881	0.310157370219312	0.286429372285068	-0.0237279979342436
0.274486632091356	0.0018216945320256	0.161828924292566	0.164267999256997	0.00243907496443091
0.288078971582688	0.00171005997241301	0.1846676960932	0.17092916909428	-0.0137385269989193
0.275886227493651	0.0017042174202578	0.121179495368828	0.113498092597789	-0.00768140277103885
0.384552161798368	0.00232449777504289	0.302744428231207	0.277267121596268	-0.0254773066349393
0.346660142062756	0.00225237887354269	0.170252550992602	0.173281930178411	0.0030293791858092
0.449862731749109	0.00273404460581329	0.444885797312974	0.432258426254439	-0.0126273710585355
0.263318709591265	0.00173897898062163	0.214164666476423	0.225770775106386	0.0116061086299628
0.529163124605928	0.00322105310486283	0.349609681971421	0.329436170059501	-0.02017351191192
0.392458282983617	0.00249697485922534	0.265358764685643	0.263179577221186	-0.00217918746445728
0.431190300278231	0.00275892770994865	0.33920413900235	0.340931987368993	0.00172784836664341
0.322483797360523	0.00196254440271801	0.244865476413149	0.225115887699718	-0.019749588713431
0.404274609149806	0.0026066475577983	0.312451551851447	0.314824683920802	0.00237313206935569
0.345178374317687	0.0019638249954093	0.243338768936429	0.231660691322795	-0.0116780776136339
0.362212352220575	0.00212965397490668	0.186942819712667	0.176464197247915	-0.0104786224647526
0.282757112467398	0.00177988803848943	0.196777241231891	0.185870540632275	-0.0109067005996165
0.28251632929581	0.00171997778786558	0.159465018173523	0.157028898825621	-0.00243611934790158
0.235010295246729	0.0015412364123435	0.17201910155544	0.185233623284198	0.0132145217287573
0.435081439873382	0.00273890389102396	0.32505498448489	0.319951919695273	-0.00510306478961703
0.318228965711199	0.00205920573539672	0.230665117122283	0.235860128144365	0.00519501102208192
0.275520601601024	0.00171397457251842	0.273869492457531	0.285368629954071	0.0114991374965405
0.228556015454743	0.00149212451295973	0.331493216257029	0.352025474901264	0.0205322586442355
