Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Deciduous_broad_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_Deciduous_broad_R	Univariate_LR_delta_R2_Deciduous_broad_R
0.513830948050231	0.0634909064138624	0.544148933071556	0.115722892673076	-0.428426040398481
0.421179212400409	0.0453904763522366	0.234546411804383	0.044002161847371	-0.190544249957012
0.539746120624576	0.106320699203962	0.503260395367419	0.216006559323223	-0.287253836044197
0.34639660261548	0.0316946539289289	0.387718135533337	0.0544628993799875	-0.33325523615335
0.359748207175915	0.0435768663364276	0.422808190547482	0.103442263928987	-0.319365926618495
0.529668199950621	0.0474363496399752	0.393083571618718	0.052660592140717	-0.340422979478001
0.503836443891332	0.0374108500793838	0.349344634254206	0.0531338893267544	-0.296210744927451
0.445307776366745	0.0536501791658286	0.357470915775356	0.0634018908241074	-0.294069024951249
0.50884391058068	0.0897305803650092	0.523446213188807	0.183173344130311	-0.340272869058496
0.67850646384122	0.098501444504813	0.378321932931629	0.0921990046142971	-0.286122928317332
0.334359137556116	0.0369735581884476	0.360191090554627	0.0828212672392347	-0.277369823315392
0.472803191465967	0.0716804545284284	0.441837458465318	0.126561238919427	-0.315276219545891
0.50236130566053	0.0847064684158841	0.603832337228195	0.176711261417876	-0.427121075810319
0.460086833679272	0.0628315786995954	0.551333522374054	0.134341445455128	-0.416992076918926
0.391380053180398	0.0301519237285677	0.428815700396346	0.0597395122977247	-0.369076188098621
0.342679472505684	0.0419997430915917	0.334598880793557	0.097098692529397	-0.23750018826416
0.5275852124373	0.0717226669388275	0.417158343587525	0.123487837092122	-0.293670506495403
0.455251986664696	0.0360271387767896	0.285588959479963	0.0265919971867885	-0.258996962293175
0.584060532421462	0.0452536757305431	0.355745791257498	0.038649900778188	-0.31709589047931
0.389236929323781	0.0372462656658921	0.420850774510451	0.0677957627888899	-0.353055011721561
0.420039594786873	0.0495929860348368	0.47948357380304	0.105106085778216	-0.374377488024824
0.488550608495617	0.0678408059650703	0.466594559314174	0.130821814471869	-0.335772744842305
0.453982331995129	0.0587170337602219	0.441314082723752	0.118890813884891	-0.322423268838861
0.462943053530376	0.061524412787086	0.328487144577526	0.108706801265628	-0.219780343311898
0.567516528937125	0.0704195663087853	0.406199501875677	0.0985351325127451	-0.307664369362932
0.42945382695097	0.0538911524185572	0.528035352090369	0.11923019424289	-0.408805157847479
0.714851037671424	0.0783627973372639	0.453218623797789	0.0859117659230396	-0.367306857874749
0.435837006556497	0.0480674450046139	0.364510317224136	0.0805084170984583	-0.284001900125678
0.582217382621851	0.0747329905862911	0.495971217759493	0.0820139899173255	-0.413957227842168
0.468916651913795	0.0579330076539655	0.516147330898754	0.116169919635507	-0.399977411263246
0.52092728559492	0.0440850732676245	0.410231074621023	0.0631894836869641	-0.347041590934059
0.583621869673265	0.0220559069176446	0.406204166113235	0.0207295149043927	-0.385474651208843
0.426030950138804	0.0435844453870127	0.361963134362904	0.074475299153735	-0.287487835209169
0.54210649647442	0.0642612590569665	0.526602714433551	0.103705906545635	-0.422896807887916
0.541082605889998	0.0652868865244907	0.494019073613403	0.114513863421976	-0.379505210191426
0.596424577729177	0.0647513294876852	0.430618977366973	0.0887862241143959	-0.341832753252577
0.369138984006783	0.0577134655138568	0.462742872421341	0.138655888954239	-0.324086983467102
0.361349041988196	0.0538957207246125	0.433871380690419	0.119506512343589	-0.31436486834683
