Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_Needle_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_Needle_C	Univariate_LR_delta_R2_Needle_C
0.151037596253434	0.22155933123795	0.388325426211782	0.213260691678035	-0.175064734533746
0.142351138918963	0.188043509213876	0.436539917974483	0.251067386547932	-0.18547253142655
0.15061894103494	0.183669477289278	0.331484844169957	0.111201175490032	-0.220283668679926
0.149109501396845	0.21076089698099	0.391100929521009	0.192888897594002	-0.198212031927007
0.138266030192787	0.204011485176995	0.356658123281561	0.167337018457361	-0.1893211048242
0.134413272461843	0.154391654663362	0.330923808029505	0.127800093922215	-0.20312371410729
0.155307271787103	0.236421942450169	0.310004758301913	0.215836225187579	-0.0941685331143338
0.119355114818103	0.164248341477952	0.400810233416745	0.174593375680572	-0.226216857736173
0.174478796573689	0.258697234544292	0.381230953168027	0.227901236482802	-0.153329716685225
0.141288382665203	0.213998026670298	0.460137053713518	0.266923246917057	-0.193213806796461
0.124977933278092	0.184655218353287	0.312145938476485	0.172000199247828	-0.140145739228657
0.185951839082199	0.284896137902957	0.451731478046589	0.258138399048259	-0.19359307899833
0.168564799701209	0.220042798698554	0.377600859698911	0.176197097020086	-0.201403762678825
0.14135447652732	0.208012408601573	0.413702606823832	0.243393836694565	-0.170308770129267
0.134935570076318	0.176196328573904	0.419738184440104	0.174605122484849	-0.245133061955255
0.130515677604834	0.247926387502389	0.397665040346926	0.246157719279643	-0.151507321067283
0.118385804491202	0.103641955651647	0.339165400049451	0.0713625395589281	-0.267802860490523
0.127284746478565	0.161912942067991	0.476114711898614	0.186621388597083	-0.289493323301531
0.131660802094227	0.242777701024021	0.384057067358761	0.22978719279614	-0.154269874562621
0.111963322227191	0.125469527183123	0.3062869797441	0.107845212316699	-0.198441767427402
0.149408681848003	0.230265888624305	0.447118584520673	0.27875952075362	-0.168359063767053
0.13640914292868	0.224364630626838	0.456014578378146	0.285749624237422	-0.170264954140724
0.143259365536412	0.169960853943659	0.33308702249657	0.143255317514945	-0.189831704981625
0.0889051014579	0.122981773314561	0.266434951177938	0.135296090453419	-0.131138860724519
0.131796710628302	0.18748192840821	0.412682574149289	0.229941151232459	-0.18274142291683
0.115786231625102	0.202215635531612	0.410285761144215	0.247758662004481	-0.162527099139734
0.163143613161208	0.24858681297696	0.473531814679412	0.276009152157244	-0.197522662522168
0.13198902519245	0.203770221499232	0.313350476519462	0.219161474057355	-0.0941890024621067
0.164516550807871	0.246081094965489	0.398229545449678	0.251026096589046	-0.147203448860632
0.128529485068277	0.175997416836072	0.308367486609988	0.148513893447014	-0.159853593162974
0.116678355444994	0.194609506859003	0.24522814058283	0.185344716780704	-0.059883423802126
0.138825719796921	0.207844558686861	0.389492704390551	0.217981718633466	-0.171510985757085
0.147276902921486	0.154180157053162	0.431945154610262	0.113954318675416	-0.317990835934846
0.130123660943006	0.190219701923937	0.377802715056061	0.179956725529892	-0.197845989526169
0.128381053985146	0.184493036585944	0.418256084433854	0.257749627949245	-0.160506456484609
0.129341129764886	0.185426928733787	0.443109278248909	0.294115296256246	-0.148993981992662
0.140733327238492	0.202249461409597	0.556004129907417	0.196610171495765	-0.359393958411653
0.129607834256173	0.162520582908924	0.409368574888041	0.208684653607288	-0.200683921280753
0.137703504654396	0.194352729732524	0.410167750547781	0.256145737448039	-0.154022013099742
0.104801394527245	0.123958009087525	0.287285254424253	0.0892401826729991	-0.198045071751254
0.167174317588601	0.271882826130004	0.341025919299594	0.277155347438275	-0.0638705718613193
0.12730027966483	0.208177018363461	0.334713137238643	0.230812097960779	-0.103901039277864
0.1081132237092	0.169681229658479	0.340713748996775	0.257430251465143	-0.0832834975316316
0.109772319157903	0.176246516011494	0.344956972434441	0.204532503376194	-0.140424469058247
0.10200738123783	0.140836451866168	0.303232283563617	0.119331202850199	-0.183901080713418
0.115063078355839	0.17393776099113	0.325618866620299	0.22531153223047	-0.100307334389829
0.16098771583314	0.234188318780721	0.3925870828435	0.226871457951698	-0.165715624891801
0.168508375632228	0.248648644158185	0.369860938295555	0.280909933156654	-0.0889510051389001
0.115524921683664	0.191465003485899	0.283221313477317	0.217343227568237	-0.0658780859090803
0.113222392683958	0.140827582647804	0.363338257183709	0.153641128711551	-0.209697128472158
0.160074317167777	0.212001851071514	0.446458916200413	0.227982269838681	-0.218476646361732
0.134538909177353	0.219236166004396	0.398434881653583	0.251290145206983	-0.1471447364466
0.154685758255744	0.270690078649088	0.407572357341492	0.276888484960007	-0.130683872381486
0.131499871809474	0.166605981866176	0.350865285964987	0.133090469993051	-0.217774815971935
0.179245833509231	0.241512456385549	0.523698251731677	0.25078960455165	-0.272908647180027
0.1416152926257	0.246324556081134	0.408746925156795	0.262817755112181	-0.145929170044613
0.115175501740913	0.172872414869573	0.438280052686114	0.178325046244695	-0.259955006441418
0.117677233389475	0.195203226970763	0.404352475520988	0.275025668348859	-0.129326807172129
0.0871678636773959	0.0853419327302832	0.256518043789323	0.0717347112410255	-0.184783332548298
0.132578063690766	0.173293412406681	0.393876286843974	0.249156753239488	-0.144719533604487
0.148361908571459	0.17163748630462	0.442696501892419	0.15450784762691	-0.288188654265509
0.133059345339793	0.177886160050158	0.381137641209691	0.232604975807671	-0.14853266540202
0.115280887922619	0.189370741099396	0.351437997110314	0.250840526908814	-0.1005974702015
0.183696425724865	0.197818014897849	0.499796538519041	0.194014380518429	-0.305782158000612
0.16586862579374	0.20944611423099	0.430358054294178	0.205701712514817	-0.224656341779361
0.113283955565216	0.12921240817209	0.410592867716501	0.149801057123865	-0.260791810592635
0.15224562042628	0.226228726167139	0.345274607851177	0.128036940227163	-0.217237667624014
0.137794486054924	0.243112874902919	0.352482759955608	0.244414120417382	-0.108068639538226
0.123095216636265	0.203299618229278	0.331659504291989	0.243911960934224	-0.0877475433577647
0.133637220100116	0.162409046342383	0.332481498990924	0.142932293743685	-0.18954920524724
0.122242128033875	0.16986384345855	0.318689215192691	0.187991411317802	-0.130697803874889
0.120496163244956	0.160368027885831	0.335753214759489	0.12967208132879	-0.206081133430698
0.13722257444532	0.201768715228542	0.452798218821597	0.291945130747711	-0.160853088073886
0.178711881713771	0.256235628551871	0.475542436232579	0.229667992290511	-0.245874443942068
0.123322246070839	0.219827846896969	0.346661925621143	0.279181398710287	-0.0674805269108558
0.124279681786005	0.185237888063565	0.406775454353056	0.202433844516114	-0.204341609836943
0.135830654159284	0.161632944025904	0.425985651287653	0.120373823279023	-0.30561182800863
0.131345193517456	0.179187032299467	0.52595737351059	0.176903542920836	-0.349053830589754
0.112318909188853	0.151015725062535	0.330360925357459	0.147360484817021	-0.183000440540438
0.121992474558882	0.157519914622266	0.381669225304199	0.149246130259078	-0.232423095045121
0.138838712084905	0.177075519314069	0.397113191528455	0.165173384245694	-0.231939807282761
0.13149849526972	0.150623266269425	0.33125081696619	0.126859670039219	-0.204391146926971
0.110580113107625	0.164356903090006	0.327437118781315	0.142611026446772	-0.184826092334544
0.125707223790639	0.190865631499032	0.410386671888949	0.217214433626979	-0.19317223826197
0.139297485914638	0.240169092358347	0.442613717073891	0.26458292417588	-0.178030792898011
0.128207177271483	0.185785353403193	0.386081536053489	0.21938638468169	-0.166695151371799
0.138352393681899	0.163186389710333	0.437551084124623	0.167535418971338	-0.270015665153285
0.156306206832949	0.210027891953534	0.496619678050381	0.23294793101125	-0.263671747039131
0.152830980422082	0.199749318797147	0.493925520665032	0.218295180369423	-0.275630340295609
0.117340594295432	0.184643442992554	0.413595109744601	0.209018926791183	-0.204576182953418
0.134922878221597	0.208822930471956	0.408494849188798	0.239820503676912	-0.168674345511886
0.11333203008771	0.117824463618952	0.42794490438022	0.118924404772448	-0.309020499607772
0.133849213473766	0.143818189816097	0.372434416577617	0.104427882119926	-0.268006534457691
0.129178672334723	0.206203844996349	0.4537475173009	0.189537216406688	-0.264210300894211
0.130917784590757	0.219993891298077	0.338579693797105	0.259318498935031	-0.0792611948620741
0.126325944070198	0.152960475155865	0.409724282244662	0.166497025193901	-0.243227257050761
