node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID
88,89,5.067609559708,49.0877694906658,14.2497420822334,48.3755560770497,17.6148692176037,5.067609559708,0,1992.56273826324,1997.63034782295,7380000
88,87,17.27287817512,49.0877694906658,14.2497420822334,43.7228385,10.4017581,17.27287817512,0,1992.56273826324,2009.83561643836,7380000
89,162,1.758255406861,48.3755560770497,17.6148692176037,48.5575412261317,17.1415841482905,6.825864966569,5.067609559708,1997.63034782295,1999.38860322981,7380000
89,90,2.66223060229,48.3755560770497,17.6148692176037,49.4225951912038,16.5382535320584,7.729840161998,5.067609559708,1997.63034782295,2000.29257842524,7380000
90,1,4.038001916253,49.4225951912038,16.5382535320584,48.3098656,16.323772,11.767842078251,7.729840161998,2000.29257842524,2004.33058034149,7380000
90,91,7.447176995507,49.4225951912038,16.5382535320584,48.1444612209861,10.966356194711,15.177017157505,7.729840161998,2000.29257842524,2007.73975542074,7380000
91,95,0.7814597216172,48.1444612209861,10.966356194711,49.6804239001566,9.88877166958656,15.9584768791222,15.177017157505,2007.73975542074,2008.52121514236,7380000
91,92,0.4537574412151,48.1444612209861,10.966356194711,48.4493683163578,11.5788330110734,15.6307745987201,15.177017157505,2007.73975542074,2008.19351286196,7380000
92,93,7.370986621365,48.4493683163578,11.5788330110734,46.7024443905664,7.40538767225685,23.0017612200851,15.6307745987201,2008.19351286196,2015.56449948332,7380000
92,2,2.468803646452,48.4493683163578,11.5788330110734,49.544964,8.6602703,18.0995782451721,15.6307745987201,2008.19351286196,2010.66231650841,7380000
93,5,0.4668626082603,46.7024443905664,7.40538767225685,46.818188,8.227512,23.4686238283454,23.0017612200851,2015.56449948332,2016.03136209158,7380000
93,94,0.3437984223248,46.7024443905664,7.40538767225685,46.4065793959121,7.49494399921309,23.3455596424099,23.0017612200851,2015.56449948332,2015.90829790565,7380000
94,3,0.8157458102002,46.4065793959121,7.49494399921309,45.894788,5.05352,24.1613054526101,23.3455596424099,2015.90829790565,2016.72404371585,7380000
94,4,1.298960842879,46.4065793959121,7.49494399921309,46.818188,8.227512,24.6445204852889,23.3455596424099,2015.90829790565,2017.20725874853,7380000
95,96,1.498702438998,49.6804239001566,9.88877166958656,50.2981313792249,9.57051538487723,17.4571793181202,15.9584768791222,2008.52121514236,2010.01991758136,7380000
95,149,0.7768071839334,49.6804239001566,9.88877166958656,50.0384610802108,10.5097457554307,16.7352840630556,15.9584768791222,2008.52121514236,2009.29802232629,7380000
96,98,0.1252503892151,50.2981313792249,9.57051538487723,50.6013436808628,9.98350823017205,17.5824297073353,17.4571793181202,2010.01991758136,2010.14516797057,7380000
96,97,1.570095868582,50.2981313792249,9.57051538487723,51.4361172741265,10.716647027577,19.0272751867022,17.4571793181202,2010.01991758136,2011.59001344994,7380000
97,7,6.562286285367,51.4361172741265,10.716647027577,53.801366,11.7103731,25.5895614720692,19.0272751867022,2011.59001344994,2018.15229973531,7380000
97,6,0.09909549439571,51.4361172741265,10.716647027577,51.165691,10.451526,19.1263706810979,19.0272751867022,2011.59001344994,2011.68910894434,7380000
98,99,0.04051210094801,50.6013436808628,9.98350823017205,50.4751792612837,9.74185831004856,17.6229418082833,17.5824297073353,2010.14516797057,2010.18568007152,7380000
98,146,0.1861855402256,50.6013436808628,9.98350823017205,50.9544045354723,9.82975131476907,17.7686152475609,17.5824297073353,2010.14516797057,2010.3313535108,7380000
99,100,0.3898500623393,50.4751792612837,9.74185831004856,49.7339774548848,9.97026881630786,18.0127918706226,17.6229418082833,2010.18568007152,2010.57553013386,7380000
99,55,1.783121428132,50.4751792612837,9.74185831004856,49.3943162,8.5889166,19.4060632364153,17.6229418082833,2010.18568007152,2011.96880149965,7380000
100,107,0.1278082578268,49.7339774548848,9.97026881630786,49.7465181770979,8.98082842028181,18.1406001284494,18.0127918706226,2010.57553013386,2010.70333839169,7380000
100,101,0.3130614334028,49.7339774548848,9.97026881630786,49.5870658581459,8.83806161148416,18.3258533040254,18.0127918706226,2010.57553013386,2010.88859156726,7380000
101,103,2.176533582345,49.5870658581459,8.83806161148416,48.6951202454399,8.0126202702976,20.5023868863704,18.3258533040254,2010.88859156726,2013.06512514961,7380000
101,102,5.191632527579,49.5870658581459,8.83806161148416,51.3600579927752,4.88542743934591,23.5174858316044,18.3258533040254,2010.88859156726,2016.08022409484,7380000
102,8,0.6383551401314,51.3600579927752,4.88542743934591,52.132633,5.291266,24.1558409717358,23.5174858316044,2016.08022409484,2016.71857923497,7380000
102,9,0.6438196210059,51.3600579927752,4.88542743934591,52.1190836,4.9973748,24.1613054526103,23.5174858316044,2016.08022409484,2016.72404371585,7380000
103,104,0.00958968691705,48.6951202454399,8.0126202702976,48.7863002351749,8.25882498946534,20.5119765732875,20.5023868863704,2013.06512514961,2013.07471483652,7380000
103,14,1.675795986086,48.6951202454399,8.0126202702976,47.9990077,7.8421043,22.1781828724564,20.5023868863704,2013.06512514961,2014.74092113569,7380000
104,105,3.352094191081,48.7863002351749,8.25882498946534,48.8801212004207,6.94474457086898,23.8640707643685,20.5119765732875,2013.07471483652,2016.42680902761,7380000
104,10,5.692969986074,48.7863002351749,8.25882498946534,49.7913044,9.9533548,26.2049465593615,20.5119765732875,2013.07471483652,2018.7676848226,7380000
105,106,0.1520167541988,48.8801212004207,6.94474457086898,48.7716682752338,6.67833326414866,24.0160875185673,23.8640707643685,2016.42680902761,2016.5788257818,7380000
105,11,1.948734718529,48.8801212004207,6.94474457086898,49.2833295,6.8832311,25.8128054828975,23.8640707643685,2016.42680902761,2018.37554374613,7380000
106,13,2.092407094908,48.7716682752338,6.67833326414866,48.2561675,7.3864071,26.1084946134753,24.0160875185673,2016.5788257818,2018.67123287671,7380000
106,12,2.412681460656,48.7716682752338,6.67833326414866,46.818188,8.227512,26.4287689792233,24.0160875185673,2016.5788257818,2018.99150724246,7380000
107,112,1.195640231239,49.7465181770979,8.98082842028181,50.6559436719453,8.33317324766153,19.3362403596884,18.1406001284494,2010.70333839169,2011.89897862293,7380000
107,108,0.07886395740015,49.7465181770979,8.98082842028181,49.4666555809089,8.78607713038789,18.2194640858496,18.1406001284494,2010.70333839169,2010.78220234909,7380000
108,109,1.338041405004,49.4666555809089,8.78607713038789,48.9511629837622,8.76434110961163,19.5575054908536,18.2194640858496,2010.78220234909,2012.12024375409,7380000
108,19,0.9082086098172,49.4666555809089,8.78607713038789,49.4874592,8.4660395,19.1276726956668,18.2194640858496,2010.78220234909,2011.6904109589,7380000
109,110,3.902682056571,48.9511629837622,8.76434110961163,47.754099227231,7.77603037650123,23.4601875474246,19.5575054908536,2012.12024375409,2016.02292581066,7380000
109,111,1.073401831162,48.9511629837622,8.76434110961163,49.0794948656756,8.22114936260255,20.6309073220156,19.5575054908536,2012.12024375409,2013.19364558525,7380000
110,16,0.5972927685725,47.754099227231,7.77603037650123,47.7229182,7.3191572,24.0574803159971,23.4601875474246,2016.02292581066,2016.62021857923,7380000
110,15,2.05045939078,47.754099227231,7.77603037650123,50.3575502,8.9842284,25.5106469382046,23.4601875474246,2016.02292581066,2018.07338520144,7380000
111,18,0.5844272630877,49.0794948656756,8.22114936260255,49.0068901,8.4036527,21.2153345851033,20.6309073220156,2013.19364558525,2013.77807284834,7380000
111,17,0.4643874357836,49.0794948656756,8.22114936260255,49.4774018,8.4447451,21.0952947577992,20.6309073220156,2013.19364558525,2013.65803302104,7380000
112,131,0.8951669445461,50.6559436719453,8.33317324766153,51.5292895709523,8.44504982432368,20.2314073042345,19.3362403596884,2011.89897862293,2012.79414556747,7380000
112,113,0.3072535140525,50.6559436719453,8.33317324766153,50.5388515868012,7.35586032150588,19.6434938737409,19.3362403596884,2011.89897862293,2012.20623213698,7380000
113,123,0.6211717311154,50.5388515868012,7.35586032150588,50.7621361285505,7.53918408348468,20.2646656048563,19.6434938737409,2012.20623213698,2012.82740386809,7380000
113,114,0.6856639817599,50.5388515868012,7.35586032150588,51.234903709528,7.77374394745058,20.3291578555008,19.6434938737409,2012.20623213698,2012.89189611874,7380000
114,20,4.801254566193,51.234903709528,7.77374394745058,53.1768959,6.0572678,25.1304124216938,20.3291578555008,2012.89189611874,2017.69315068493,7380000
114,115,1.083601105901,51.234903709528,7.77374394745058,50.9567441415433,5.93723436352024,21.4127589614018,20.3291578555008,2012.89189611874,2013.97549722464,7380000
115,29,3.599845241114,50.9567441415433,5.93723436352024,52.303802,5.2299577,25.0126042025158,21.4127589614018,2013.97549722464,2017.57534246575,7380000
115,116,0.6975994872856,50.9567441415433,5.93723436352024,51.9907509002441,5.74810397209542,22.1103584486874,21.4127589614018,2013.97549722464,2014.67309671192,7380000
116,120,0.5853391154315,51.9907509002441,5.74810397209542,52.2737348340405,4.50168533896847,22.6956975641189,22.1103584486874,2014.67309671192,2015.25843582736,7380000
116,117,0.8580298186203,51.9907509002441,5.74810397209542,52.3109725553588,7.02194687627535,22.9683882673077,22.1103584486874,2014.67309671192,2015.53112653055,7380000
117,21,1.206578387487,52.3109725553588,7.02194687627535,50.9068054,6.0254905,24.1749666547947,22.9683882673077,2015.53112653055,2016.73770491803,7380000
117,118,0.49009149061,52.3109725553588,7.02194687627535,52.2829621110768,7.29307651051631,23.4584797579177,22.9683882673077,2015.53112653055,2016.02121802116,7380000
118,22,2.595220335009,52.2829621110768,7.29307651051631,51.6028789,5.6743158,26.0537000929267,23.4584797579177,2016.02121802116,2018.61643835616,7380000
118,119,0.6200405739223,52.2829621110768,7.29307651051631,51.9997301463942,6.78513205689314,24.07852033184,23.4584797579177,2016.02121802116,2016.64125859508,7380000
119,24,0.9560016788948,51.9997301463942,6.78513205689314,50.503887,4.469936,25.0345220107348,24.07852033184,2016.64125859508,2017.59726027397,7380000
119,23,0.08278512076935,51.9997301463942,6.78513205689314,52.4338808,6.2328879,24.1613054526094,24.07852033184,2016.64125859508,2016.72404371585,7380000
120,122,0.8097799326769,52.2737348340405,4.50168533896847,51.6295288851257,5.2185625269306,23.5054774967958,22.6956975641189,2015.25843582736,2016.06821576003,7380000
120,121,1.36872231256,52.2737348340405,4.50168533896847,50.7003785673035,5.04316122866587,24.0644198766789,22.6956975641189,2015.25843582736,2016.62715813992,7380000
121,25,0.04339219118892,50.7003785673035,5.04316122866587,50.7128797,5.0335995,24.1078120678678,24.0644198766789,2016.62715813992,2016.67055033111,7380000
121,26,0.08402990020627,50.7003785673035,5.04316122866587,50.503887,4.469936,24.1484497768852,24.0644198766789,2016.62715813992,2016.71118804012,7380000
122,28,1.205756842706,51.6295288851257,5.2185625269306,51.963807,5.9689837,24.7112343395018,23.5054774967958,2016.06821576003,2017.27397260274,7380000
122,27,1.43315410298,51.6295288851257,5.2185625269306,51.5077637,5.3978482,24.9386315997758,23.5054774967958,2016.06821576003,2017.50136986301,7380000
123,124,3.469205970068,50.7621361285505,7.53918408348468,52.1660963386443,4.6223706840922,23.7338715749243,20.2646656048563,2012.82740386809,2016.29660983816,7380000
123,125,0.2899505240553,50.7621361285505,7.53918408348468,50.3553061191677,7.33090119238719,20.5546161289116,20.2646656048563,2012.82740386809,2013.11735439215,7380000
124,30,0.4629530033679,52.1660963386443,4.6223706840922,52.518537,5.471422,24.1968245782922,23.7338715749243,2016.29660983816,2016.75956284153,7380000
124,31,0.4793464459909,52.1660963386443,4.6223706840922,51.4217978,4.1181265,24.2132180209152,23.7338715749243,2016.29660983816,2016.77595628415,7380000
125,126,1.733587103403,50.3553061191677,7.33090119238719,50.5532783051163,7.87828616306922,22.2882032323146,20.5546161289116,2013.11735439215,2014.85094149555,7380000
125,127,0.3145248560721,50.3553061191677,7.33090119238719,50.5726765613657,8.16961407971643,20.8691409849837,20.5546161289116,2013.11735439215,2013.43187924822,7380000
126,33,0.7764557647213,50.5532783051163,7.87828616306922,51.165691,10.451526,23.0646589970359,22.2882032323146,2014.85094149555,2015.62739726027,7380000
126,32,0.9134420660912,50.5532783051163,7.87828616306922,51.165691,10.451526,23.2016452984058,22.2882032323146,2014.85094149555,2015.76438356164,7380000
127,34,8.27223034082,50.5726765613657,8.16961407971643,48.730702,7.708784,29.1413713258037,20.8691409849837,2013.43187924822,2021.70410958904,7380000
127,128,0.3867873481951,50.5726765613657,8.16961407971643,51.1664566583989,8.95912654406831,21.2559283331788,20.8691409849837,2013.43187924822,2013.81866659642,7380000
128,129,2.517608694432,51.1664566583989,8.95912654406831,49.5984182247224,8.61319911622827,23.7735370276108,21.2559283331788,2013.81866659642,2016.33627529085,7380000
128,38,2.965486409048,51.1664566583989,8.95912654406831,51.165691,10.451526,24.2214147422268,21.2559283331788,2013.81866659642,2016.78415300546,7380000
129,130,0.9403299935333,49.5984182247224,8.61319911622827,49.8357740917688,8.62731313211632,24.7138670211441,23.7735370276108,2016.33627529085,2017.27660528438,7380000
129,37,3.564083433367,49.5984182247224,8.61319911622827,46.818188,8.227512,27.3376204609778,23.7735370276108,2016.33627529085,2019.90035872422,7380000
130,35,1.35443939177,49.8357740917688,8.62731313211632,49.0647553,8.4695392,26.0683064129141,24.7138670211441,2017.27660528438,2018.63104467615,7380000
130,36,0.2308567089974,49.8357740917688,8.62731313211632,50.2303566,8.7736533,24.9447237301415,24.7138670211441,2017.27660528438,2017.50746199338,7380000
131,132,1.993525893925,51.5292895709523,8.44504982432368,51.8242500697121,7.59425165334407,22.2249331981595,20.2314073042345,2012.79414556747,2014.7876714614,7380000
131,135,2.210919190601,51.5292895709523,8.44504982432368,50.7835306970507,6.50717343676919,22.4423264948355,20.2314073042345,2012.79414556747,2015.00506475807,7380000
132,133,2.14104156056,51.8242500697121,7.59425165334407,53.2693171808503,6.17847279820351,24.3659747587195,22.2249331981595,2014.7876714614,2016.92871302196,7380000
132,134,0.5505785155777,51.8242500697121,7.59425165334407,52.4756977429089,7.6057642681455,22.7755117137372,22.2249331981595,2014.7876714614,2015.33824997697,7380000
133,40,1.657588347906,53.2693171808503,6.17847279820351,53.2027307,7.0450654,26.0235631066255,24.3659747587195,2016.92871302196,2018.58630136986,7380000
133,39,2.02339396448,53.2693171808503,6.17847279820351,52.3758916,9.7320104,26.3893687231995,24.3659747587195,2016.92871302196,2018.95210698644,7380000
134,42,2.223393858642,52.4756977429089,7.6057642681455,51.9991039,5.6747544,24.9989055723792,22.7755117137372,2015.33824997697,2017.56164383562,7380000
134,41,2.220654132614,52.4756977429089,7.6057642681455,50.503887,4.469936,24.9961658463512,22.7755117137372,2015.33824997697,2017.55890410959,7380000
135,136,0.3442871311144,50.7835306970507,6.50717343676919,50.4874924391657,5.50918614730456,22.7866136259499,22.4423264948355,2015.00506475807,2015.34935188919,7380000
135,43,1.656545789868,50.7835306970507,6.50717343676919,51.165691,10.451526,24.0988722847035,22.4423264948355,2015.00506475807,2016.66161054794,7380000
136,137,0.7524629990999,50.4874924391657,5.50918614730456,50.4966981976961,5.26827671749752,23.5390766250498,22.7866136259499,2015.34935188919,2016.10181488829,7380000
136,143,0.3108986783574,50.4874924391657,5.50918614730456,50.3935995728689,4.57484557048135,23.0975123043073,22.7866136259499,2015.34935188919,2015.66025056754,7380000
