# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Oct 30 11:07:39 GMT 2024 [seed=1730286458901]
# -overwrite -beagle_gpu -beagle_order 1,1 USUV_2024Oct20_noFLI_NFLG_C_subsampled.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(ON755214|Turdusmerula12_feather_2W1L_Day0|turdus_merula|NL|2016)	age(KM659877|NA|turdus_merula|DE|2014)	age(MT795154|NA|turdus_merula|DE|2016)	age(PQ041659|USUV_TM_Netherlands_2016|NA|NL|2020)	age(MT188658|NA|turdus_merula|NL|2016)	age(MN813490|TMNetherlands|turdus_merula|NL|2016)	age(ON755217|Turdusmerula15_feather_WLC_Day0|turdus_merula|NL|2016)	age(OM202464|Greater_London_2021|turdus_merula|UK|2021-09)	age(MW001216|NA|turdus_merula|UK|2020-07)	age(ON755216|Turdusmerula14_feather_WLC_Day0|turdus_merula|NL|2016)	age(NA|Blackbird_Cambridgeshire_2023_a|turdus_merula|UK|2023-08)	age(NA|Blackbird_London_2022_a|turdus_merula|UK|2022-09)	age(NA|Blackbird_London_2022_b|turdus_merula|UK|2022-09)	age(KY128482|Snebulosa-6004/NL/2016|strix_nebulosa|NL|2016-09)	age(ON755220|Turdusmerula19_feather_WLC_Day0|turdus_merula|NL|2016)	age(ON755210|Turdusmerula17_feather_WLC_Day43|turdus_merula|NL|2016)	age(MK230891|Seraing/2017|turdus_merula|BE|2017-08)	age(ON755222|Turdusmerula13_feather_3W2L_Day43|turdus_merula|NL|2016)	age(KY263625|NA|turdus_merula|BE|2016-10)	age(KY294723|S-1238|turdus_merula|DE|2016)	age(KY294722|S-1232|turdus_merula|DE|2016)	age(KY199557|NA|turdus_merula|DE|2016)	age(MK419834|USU-BE-Scoter/2018|melanitta_nigra|BE|2018-08)	age(OU674388|NA|NA|LU|2020-09)	age(ON755212|Turdusmerula20_feather_WLC_Day43|turdus_merula|NL|2016)	treeLikelihood	branchRates	skygrid
74000000	-24460.46409814176	-2037.7769038215283	-22422.687194320235	14.127372328713944	2009.4534495890941	324.4205881096895	0.05491267889761194	7.4262549572853525	6.284772941845888	7.570585848544184	9.391979133089691	10.928995550047542	4.777445366237441	10.908952837371956	5.883711436857187	-0.3799905918692505	8.835703398350837	5.085432373661352	5.478866766072381	8.224396216702493	8.471954943143194	6.218287253567563	3.112124407735288	6.353222164300786	3.085836568959641	3.680051385696906	1.7258052947389093	0.8578131455321413	1.6409890704411154	6.808662008118425	9.390548694696657	6.2211017541353275	8.315908708868172	8.003643860819084	-1.4747557171678607	-2.8812852441817283	-1.5857951407624475	-2.799535117795733	-4.005577788525745	-5.495813753061249	-5.380246148184539	-8.438420329279705	-6.952270513797367	18.0	13.188161473351853	29.469471466324492	0.2618629799542214	0.2357018680941457	0.27546841790667603	0.22696673404495704	0.11159816697217308	0.30814127867224306	0.31435139700713155	2.371496638389112	2.8800506158416526E-4	1.1949260946953028E-4	2.977454927930626E-4	0.42760492668407524	0.18857528516136798	7.091010920682059	9.059449784327416	7.4138767582210345	3.008532819223829	7.106808271228094	7.187265878036788	7.55091942082891	1.91026641967759	3.0771657441845965	6.7582417900622325	0.0	0.8820168377030293	0.8717969544790459	6.839984884471954	6.990263532193396	6.929023298939062	5.9856238648540385	7.540092289499329	6.752457693620303	6.733626478251995	7.308431955359036	6.631821283331292	4.9173893729738385	2.8340342061203865	7.100940393262417	-22422.687194320235	-1367.3303290489157	-588.0044999919687
74250000	-24433.72425143278	-2000.9914163609378	-22432.73283507184	13.42439230106196	2010.1564296167462	322.2485884618752	0.17884617643417142	13.407909015727446	10.220078463983983	8.707166056323864	7.543247029217698	6.735956814830347	8.84391870189176	4.555809665086693	1.4625600580898461	2.6775510482815914	6.6330579464606965	9.37112382393717	6.253451623989716	9.301344708789884	9.222054429906946	6.686910722047781	2.9302178636256846	4.704642876040514	2.9088532536829836	3.5379522429736445	1.2239960758649735	0.7638589797497641	0.28035381092039646	4.751022655584179	1.0718309973491804	2.982903832643817	0.3951032963259862	-2.2557377043936904	-2.297243851421769	3.0074112839054234	1.838127131430718	-1.6255254606464233	1.2175860295404317	-1.2961913759391606	-1.3906253027699247	0.011876519831918841	-3.6597456382629776	18.0	14.021935848353007	20.51015621397346	0.2653543977741814	0.22725549267322429	0.27409413018580303	0.23329597936679133	0.030804368933159736	0.26545394771233843	0.31253009716056496	2.3751397678378723	3.2279160795551954E-4	1.2131195825340804E-4	3.062463320552552E-4	0.36901217261614383	-0.01497738908873524	7.079146399931217	8.688183008872057	7.172965232668571	3.338926310536186	7.547494560321353	6.724048610542845	6.879705780517744	1.8323909737573953	3.0714268141312617	6.788164758822654	0.0	0.833081996469572	0.8979896805486953	6.873026671118864	7.194604801498106	6.615595360074001	5.9867855744501135	6.882246589189172	6.771991526088934	7.403318656617356	6.895884511795021	7.099666674442574	4.920816176160466	2.880031281524027	6.613548736513235	-22432.73283507184	-1367.3303290489157	-551.0014400602428
74500000	-24487.22670076034	-2037.5944520509029	-22449.632248709437	15.951466089245034	2007.6293558285631	355.5487525254393	0.245566537425952	8.522029570411148	5.869854092355695	4.91700062534124	5.666590124535958	5.402809266751576	3.8780520454758385	4.7409006880608	0.8708917033520158	2.6799102559566146	4.711066172526638	8.759934120552266	7.303142917838819	7.411840660203241	7.1286548950312225	7.020391577092828	3.3804188932260577	4.399539697239827	2.9943958361837186	4.481774244591752	2.4176621848673325	2.9298807668883673	4.761913835571834	0.7493865832810606	1.1188337497685887	1.3753009311281734	3.0353106201220053	3.0207134592162497	1.0714748613687899	0.45814624475984345	1.5780372386963732	0.39980457719700757	-1.5639400800740426	-1.6047359361922287	-5.4903200845810805	-3.140442570203254	-1.2184752625699051	18.0	11.740127335952188	28.555842878587647	0.25807213200473006	0.23468357930580094	0.278393229236681	0.2288510594527874	0.10573057371200485	0.2968148224101062	0.31488836092138744	2.370422554375628	3.02456537219324E-4	1.071128144673672E-4	2.852814131055342E-4	0.3999534005178417	-0.035096735050276724	7.539204399661117	9.243232010544636	6.779763498605108	3.5578860203889753	6.626421350665609	6.868561412021813	6.967616700578883	1.9143026496317503	3.066211803446103	7.132063268571411	0.0	0.8792245698390693	0.8329595350059207	6.842520078753147	7.039794266401831	6.976145242396544	5.996136818979083	7.162853619856535	6.804413813344111	6.784207643468564	7.060850198276805	6.934873764797912	4.935248389603031	2.8925803333353315	7.118483210482752	-22449.632248709437	-1367.3303290489157	-586.6649728989266
74750000	-24492.0159516867	-2069.053135343225	-22422.96281634347	14.747930774368792	2008.8328911434394	383.93512507654174	0.129957592290502	5.9328959234149155	5.389626507546744	6.708998531286799	5.167983739334434	5.0147814282001715	4.4502333589966	3.336584218415857	0.5234846754320485	1.6827178990409424	6.524576831169135	7.203506002841934	8.686659235329548	8.94920997512331	7.496738337686863	6.215076122384751	4.288071653043411	3.75620493089886	2.7815720559422257	4.734187724642782	4.134678255325582	5.363617627508592	2.1523921725819024	1.9215722853903536	0.2016838798357127	5.3681200391480255	5.185951739091946	5.709207916164864	1.8243988866261254	-1.7101379002998678	1.101959960466176	-0.7534276468973317	0.5298341476227153	-3.7500264388195075	-3.3680515769366512	-4.456570127921565	-4.3023028466163415	18.0	15.187740222988833	32.149126257101045	0.2632311119814358	0.228875588437952	0.2793047767305926	0.22858852285001902	0.02984108007417011	0.28215586713180335	0.30124510341273886	2.39771303776335	2.571008726825826E-4	1.11108601259622E-4	2.5802404139900253E-4	0.4519130450696976	0.02643713662552694	7.333492572656476	9.311283193223435	6.7056677509011	3.564134769273937	6.726000182449889	7.42608699573348	7.145109965170421	1.8508408274518642	3.0698569200856505	6.642328768476577	0.0	0.832785060064903	0.8848783959895595	6.904771470763175	6.977915490848834	6.8448331313226625	5.939897422234093	6.589988818135414	6.818932400988046	6.827456896865087	6.636813997419817	6.960578702885755	4.939776051681892	2.897780761380622	7.242775347056924	-22422.96281634347	-1367.3303290489157	-618.534865719711
75000000	-24452.042674909524	-2042.7463469820193	-22409.296327927506	17.622793819372802	2005.9580280984353	418.55582508971906	0.20281204751878742	6.3744779803182325	4.616227133085342	5.75949591645726	4.222527903691876	4.930651986210023	7.288206924503985	5.924059955213751	1.525174628490518	1.9090007781703031	5.7220622229468585	6.438802175867919	7.720663173810731	9.224174035219777	9.044877133307224	6.86390362413104	5.0278731194394135	3.012703335202991	5.071018145804539	9.046745158371458	3.4946878098324743	2.7947858709422113	3.9933778238042947	2.7936965942511085	1.937833424976717	2.8097112750923	-0.013230146898303152	3.480535944321239	4.558171003590951	6.5586039986449975	8.121854288636992	5.3826658688289974	1.9274857457868328	0.08115976980732187	-0.5399083010864323	-1.6112137602920202	-1.2815373242674295	18.0	17.83734311668888	30.22899027447765	0.26715110074759735	0.23190465327108367	0.2712660448387186	0.22967820114259968	0.014183309110233668	0.2623133061919507	0.30154520154224074	2.3971127542157737	2.5816691835782386E-4	1.2101199382936793E-4	2.5450804215855976E-4	0.41616189335738923	0.0965080176922382	6.827545089030154	8.986021424299116	7.522305236701663	2.8837741564986885	7.1925927009965775	7.305988888435085	7.0056388630322495	1.9053149610001627	3.04026290129228	6.66608471208149	0.0	0.8618517999629944	0.8585004156857767	6.832624222883822	7.34177871887618	6.851740033823348	5.922070165047919	7.438550441556483	6.780939742424611	7.0857764650981325	7.1350435859617285	6.935353734431235	4.936348851886212	2.8576386137141143	6.872107424731207	-22409.296327927506	-1367.3303290489157	-591.6911860961233
75250000	-24528.804803453477	-2095.5992988665994	-22433.205504586876	18.120924787002362	2005.4598971308058	449.8927671047448	0.22128525387981957	6.444486032219411	5.398807185648402	6.029811049640041	5.506232850223687	7.101153061476679	1.837211792018866	1.9986386109243024	2.7098601812092746	0.06767362206429067	5.471361619041915	7.969947965214649	7.993508488957338	8.292580734240989	11.057259253398193	7.391754193947745	5.670137020327598	3.8846214436736886	3.660348125031666	3.5850197612532773	3.9431069034944124	4.21706759927222	2.0999337515688463	2.38059526594808	2.02082324257536	1.0351283100652116	-0.08408213178661902	1.5430881720282363	4.348348331504778	4.1873590769355165	5.390310791294924	5.894340655836665	5.377541737671038	2.3670829517293757	-0.00371912896200699	1.7833511461996576	0.9843175527516934	18.0	18.773106573823334	33.71461246880203	0.26935353380715843	0.2263544964439904	0.27213231911400787	0.2321596506348427	0.0675579706208349	0.21164417703998342	0.32823808958496153	2.3437192140558576	2.1597848638745136E-4	7.854121074513134E-5	2.2586385804267392E-4	0.3954407695838569	0.08903597458114981	7.485403630647308	9.493139083953206	7.148838640483837	3.4963980399088075	6.618040181188557	7.191192650082844	7.099725916079028	1.8929007886527671	3.0398091293648704	7.331200394302426	0.0	0.8786193293945077	0.9094538396612755	6.8789938096921786	7.189088140869572	7.21259100080264	5.942722162796723	6.588587344828237	6.813276634544525	6.946686630507213	7.4201702133673475	7.538280017825683	4.997989505829518	2.8370888753641617	6.58121861406027	-22433.205504586876	-1367.3303290489157	-643.6485564367151
75500000	-24527.15784752702	-2081.8653839705453	-22445.292463556478	18.259204891617383	2005.3216170261908	468.37159079928165	0.246905525514157	8.733361835307115	10.113134692109963	11.364657346005492	10.074227734294283	8.194382564352129	6.521558906059422	5.583054449893441	2.0466369688423107	4.1795790220010725	5.264194387355405	6.674800482028467	9.765955395936807	9.224122725780191	8.422360359924573	8.634643631813267	9.835403366248329	4.186850749317664	3.478161378517839	4.400460996219499	3.7167729477914864	4.068206521165342	3.27222312754408	5.2519241495292395	1.6939651528883284	0.3621203682392873	4.974026973599635	3.2830951559604493	2.4048975946769824	2.253392033713438	1.7096356021761228	3.7443755296133645	3.0136923765122616	-0.013696716586281854	1.5530620318364692	1.149435182969576	-2.3918858396179985	18.0	11.279722209159733	25.189315757917807	0.26148480111792755	0.23321556505619484	0.27620879153329175	0.22909084229258514	0.023197333331597004	0.29505832819293887	0.3136281439052184	2.372943354963241	2.2402286530043E-4	8.635591602069752E-5	2.330766561139055E-4	0.3945985219038781	0.019138017905595234	6.80371030327652	9.150169611727987	7.378720067602628	3.031369973583531	7.478471389433816	7.457401634228591	7.036016240799911	1.877279158557118	3.0050745418656906	6.763585033986239	0.0	0.8324113792359733	0.9115659303619367	6.89000002639388	7.05023406207092	7.444458589981214	5.9398167170390055	7.378682544373762	6.796962020985301	6.980749868703295	6.957839816677274	6.966215896361657	4.919316769673671	2.907324041680593	7.554574229928754	-22445.292463556478	-1367.3303290489157	-631.8015636346331
75750000	-24503.448875723734	-2065.8409155216527	-22437.60796020208	18.83333640747228	2004.747485510336	464.1072751128553	0.18474992216617536	7.916938160779022	8.193246781774405	8.00868422553556	6.6560237568873895	5.7416398038123715	7.421297680277006	7.094893528495145	1.4580377042407804	4.9468042281340505	6.012085771695757	5.892361945994944	11.089466050275863	10.09585107512195	11.83853239171472	10.882753049026515	6.001413339571354	3.5992412328842183	3.9021520632578053	5.434854480682857	3.081392081612038	3.2466441063583265	5.840437173157804	4.2228517402878865	1.8568720513491677	3.846288340109176	1.2432868393360308	0.12287484116177783	2.0393071655987103	4.694292264575969	3.383273175173208	1.3851468464634609	1.6175201129352836	2.967324945147076	3.039410158379361	3.5170563393141405	1.5073425610973255	18.0	18.662740088022645	28.960470821985005	0.2564281865124969	0.22809578776811965	0.28350876353270954	0.23196726218667338	0.06718152963295884	0.25508608312972186	0.3011124253985718	2.3979784323833084	2.1942148377859067E-4	5.172752910180613E-5	2.183770758583433E-4	0.2437692254713104	0.017404479469945063	6.923688674333885	9.153110585347186	7.412372298859946	3.5621750689551974	7.270141337156529	7.504779430337751	7.246257482186364	1.8437502044292016	3.0158541513857724	7.056071190668236	0.0	0.90852945372898	0.8476594689400329	6.89800265843113	7.451931795392681	6.735147615110498	5.978701491465479	7.232790204077438	6.80550243855009	6.597270546943575	6.8992415639808895	6.9217248802784646	4.99584764786242	2.900990571848519	7.3641861824401635	-22437.60796020208	-1367.3303290489157	-614.9442061334966
76000000	-24476.454048217714	-2052.4352592123137	-22424.0187890054	17.529265124019187	2006.051556793789	421.36803229585684	0.4300453795575114	0.9583016013748353	2.569507946835825	1.8408631496523484	2.113272190957403	3.0757087653863344	4.479663597621134	5.276523584555244	0.8111286810522408	3.288888802009463	5.290047436195697	6.130963959300486	6.200133820412975	7.244279447004782	7.05011808600334	6.068457991687139	6.726649923222177	3.343534045743422	4.737643621716969	3.278400082052091	3.2415299485556806	4.562895688609698	1.9715132900480172	2.5239228244320486	3.1772015112119503	-0.004662357581626614	2.3453972503620104	1.860047004810956	1.3925063360819623	4.487585065943504	1.7248827080707478	2.656410250646548	2.010932312932143	0.7774927304291487	-0.38413518592787654	-1.2832324759515248	-2.1896400641218094	18.0	16.865591686346548	21.202815839880888	0.2653417294663356	0.23211263033125681	0.2787733363384231	0.22377230386398386	0.054425341984503786	0.24794804147376232	0.31497940912769234	2.37024043148012	2.4804668545257104E-4	1.1597880461289104E-4	2.4029705965946787E-4	0.40038364327407666	-0.010575231409295765	7.441607673289529	9.232411664274572	6.847646918821854	2.9648040788402774	7.191513318210257	7.001035631808019	6.686776559243942	1.8637298369874313	3.0194015725379915	7.20566347325732	0.0	0.8512858086024243	0.848721957616221	6.836231600387147	7.07897956567198	6.684138204833806	5.948558281505002	6.970478730998885	6.8203853121269535	6.887535649072811	7.568358225271811	6.92393585340159	4.939159974265135	2.876429815755718	7.331179276963267	-22424.0187890054	-1367.3303290489157	-601.3054402004516
76250000	-24513.343912967954	-2068.2314223894	-22445.112490578555	15.44672349963818	2008.13409841817	399.0919795930546	0.40476170600135625	-2.280073805655112	0.2375637535399715	0.3439304710881559	2.1731116371630876	1.3901988563669316	0.43154513814984213	0.42781957208112953	1.669517185378926	3.046517298302735	5.823152966796901	5.2975980005381285	5.590825429123198	9.515636940754629	6.880169427980722	7.168604607024225	4.973091582869494	3.4185520213552207	4.049691618874421	3.252140289513213	4.417212024272287	2.75892094735345	2.4093117886970465	0.8015101429702094	0.26892205112490764	0.44200581584545184	2.029746212099597	3.021640965383481	1.2464220839234688	0.5655907055997649	-0.641140995545405	-0.9394700928406976	0.04746702109675238	1.6932100986571728	3.351409698571389	3.243997642514365	2.236537828077013	18.0	13.856279722029752	23.935942963011207	0.26401341678567364	0.23718032340006	0.27209265648238107	0.22671360333188456	0.0229663080721404	0.2295026390702753	0.29251727403342587	2.4151712351576182	2.6520147044548586E-4	1.1753326720585124E-4	2.6769832699090855E-4	0.38321294899868474	-0.1483545967902266	7.246571526037666	8.69103329071075	7.421287454034191	3.395857220328709	7.517579633982706	6.737615407912257	6.583628874994679	1.8351206767205444	3.0484025756627027	7.032342513086096	0.0	0.9058194002792402	0.8704335589744935	6.8324532615872435	7.194512693554207	7.1065664689018595	5.999647125627973	7.014334629116592	6.806028822567786	7.040869479748498	7.297341644023619	6.594088976019161	4.921103625788812	2.8922568881609716	6.75801053549074	-22445.112490578555	-1367.3303290489157	-617.8105442393089
76500000	-24473.688711628936	-2061.808701738793	-22411.880009890145	16.04684827490395	2007.5339736429041	465.9146038001752	0.08230849611124734	5.717518580017659	9.296585873146928	12.8543670893702	11.840037668125563	9.25060037276182	10.311803799347253	5.635642429511477	6.01240982046214	0.4736842394890642	4.519766369050878	7.54781717992716	7.487869164665901	7.8168775535425326	8.57199506066535	12.409843805189242	9.191760126746566	4.069514403800078	3.6522872660407364	7.416310868328909	3.1066902357631636	3.677535700473253	4.809886810862809	1.9831860918277882	1.1535825183612327	1.6105796927887117	0.4064197965303288	1.0299100590013028	6.168316327015026	10.686592833210456	4.24827140131945	3.799928097288546	-2.1807982701689834	-7.100441585444533	-3.1190300857380193	-1.472807936557065	2.758451549389113	18.0	10.20334479290881	28.693106002622823	0.26021311235921163	0.2303853669018291	0.2772612865492152	0.23214023418974306	0.020667725600689975	0.26709890025462096	0.3033471464214125	2.3935083403315076	2.1978126590647075E-4	8.966274834150306E-5	2.1418263730595846E-4	0.43433145136480666	-0.0035249829531633983	7.401151105011794	9.272748965922226	7.039436209813016	3.539619237997286	7.491773195122959	6.802165533820124	6.677733016828231	1.8758537848469647	3.0336020073109844	7.019705351241573	0.0	0.8575197126515547	0.8479641466110993	6.865337055130393	7.36639157373899	7.483229744782722	5.970243581170925	6.744131030836055	6.82945135651984	7.164761904663272	6.643281053749668	7.5564655282030895	4.928862977923498	2.8992755020501786	6.604311431539246	-22411.880009890145	-1367.3303290489157	-612.9959181790026
76750000	-24494.421824816112	-2056.339355343611	-22438.0824694725	17.78920928117712	2005.791612636631	457.64071591372647	0.24284470296654007	6.0282913087374	4.114455194281772	5.178791736650572	5.4968421139198815	5.755042355906298	4.820216117001048	4.704000588257394	1.1458695806204553	-0.25073433425790137	6.27259058817862	5.912752940554908	7.79952644682871	11.080503984637883	10.949562260968552	7.332798702598205	7.886445066709278	3.8256099124364416	3.744052082359196	4.030670243501298	3.240329064831679	4.882611306937336	5.062924779791699	1.7242820905026286	2.6230808957876093	0.7115692633166631	1.3992348475311172	5.0406459268099875	4.930726539512852	6.156687653011405	4.90105327798742	3.6729587426571717	2.534755590976535	3.3304482019392907	1.772809229228888	0.09070106582767279	-1.3916030936189627	18.0	10.26831185894646	30.68989978771489	0.2619625663668493	0.22910553223409172	0.2754526432927547	0.23347925810630382	0.010822323618308921	0.2625695163158783	0.32887068599883373	2.3424538372268167	2.0809858119590633E-4	8.09492638009397E-5	2.093427908310916E-4	0.3844659214953093	0.03141843306438392	7.3951552143945705	8.959964667259273	6.775265336219899	2.8999040025764775	7.132650121940468	6.703131368155041	7.264098661353967	1.8676225723815982	3.0467645692265974	7.064421980500958	0.0	0.8819154289370928	0.915047315212677	6.89447584404756	7.399031496306326	6.636062605829147	5.987345448900154	6.899978194308553	6.764608862654162	6.713461938971939	6.675242242942646	7.2815240480046235	4.99371917860398	2.8878601247345315	6.7705912944855084	-22438.0824694725	-1367.3303290489157	-605.7999765238865
77000000	-24455.6101829275	-2031.809153619154	-22423.801029308346	16.457815303668866	2007.1230066141393	431.45789230326886	0.09562173732074898	13.130383457458592	11.206512172683432	10.84995980515555	11.636488872160673	8.546476790383894	9.647701979926094	7.279210386346133	2.2335444336859247	-0.035172607705939773	4.128681783678616	7.679649381504089	6.425855559554548	9.025428701108494	10.450348045318488	10.15134803129627	5.280071950243973	3.094358697617796	6.893158034945712	6.490500528681832	2.8251545656197643	11.398185677147303	3.266257248751715	4.102020928782567	0.534733078293639	0.34851560973609186	0.11340546532701934	7.685336942209962	5.259569034092504	4.799792218898972	3.035072444065438	3.474577882308875	-0.36003589287709703	-7.350146325041986	-9.60838718807607	-13.098212432122942	-13.186868115949393	18.0	13.847518573308225	26.43554055339527	0.2620068838291571	0.22788349105146685	0.2767568171279782	0.23335280799139702	0.048493948477391774	0.24368858723076728	0.30231551659334466	2.3955719000544944	2.5727325936859016E-4	1.116810391956076E-4	2.3746433400766406E-4	0.44047723418538215	0.003742478061028426	6.944329957788064	8.60660660237661	7.342657474176358	2.662136709387096	7.54459607388784	7.010242423487351	7.112787041675365	1.910418998329041	3.062022689736647	6.72013874056417	0.0	0.8756722984474606	0.8692937291988606	6.902892699424676	7.380458391569747	7.21728641920563	5.969202156441656	6.982509395149562	6.775385941861083	6.657063906330286	6.855923502817691	6.687012262537646	4.983199185123232	2.8882349642278653	6.932493544433207	-22423.801029308346	-1367.3303290489157	-582.3437699349032
77250000	-24515.313017931792	-2064.110743134147	-22451.202274797644	17.02647637412704	2006.5543455436812	440.5736188530905	0.15608421752754806	8.07345802350093	6.344252045116729	5.669338322181255	6.244067005989473	7.58105643656784	6.647023513374753	4.811064444264107	3.9447218520827985	0.6556532423380136	5.132574380997453	5.357981757845468	8.075616161478028	7.322926735746055	8.41831951378992	8.43076970717921	5.76379916947871	3.786214521728905	3.9964838800244573	5.705625747983042	4.105563673452611	3.68635364427206	1.7285922838323273	1.0577372421555225	-0.8634474852869484	2.570746520530248	2.5503425006127216	1.470291864734242	3.705265052176297	5.441398747598878	4.636395183368321	4.5140613235200195	1.9491147058031133	3.371230172021578	-2.272373379980977	-7.836496343994243	-9.12434548325564	18.0	14.545038695094489	22.340915998408125	0.2612103714100146	0.22882290647832243	0.27519357979692954	0.2347731423147319	0.008460497732924043	0.2553057986765474	0.334666634570821	2.330860254233929	2.1864391366143224E-4	7.663011735701854E-5	2.2745801515840891E-4	0.34473519208221526	0.12356579119102161	6.708208056519743	8.765638602179578	7.552252212392705	3.136677939964199	7.355056339554606	7.158174580873488	6.592003250698556	1.9136980863194295	3.0544491733093713	6.8032706067122835	0.0	0.886364751416681	0.8590585731936284	6.880681354083775	6.673776359766163	7.088611303186571	5.928250112987384	7.073691643496737	6.774443564349102	6.677730175602117	7.1755310838659385	6.679965417615007	4.941219110740884	2.9075187367842505	6.6356186452616015	-22451.202274797644	-1367.3303290489157	-613.9726155052368
77500000	-24488.97432813834	-2079.017970943351	-22409.95635719499	17.223024900943763	2006.3577970168644	408.96497775933483	0.3101352800883535	13.168829047965783	13.829431773628356	11.428133152377931	9.468304100293697	9.612865138524427	6.595077799887057	5.846076847929357	4.420383838582421	1.2844437015078238	7.1924916294408705	7.696152056727641	6.138807732029948	8.664519895814532	8.138935828135558	8.055417811789845	4.573328266181254	4.017739582801521	3.788196439118866	3.197963715763168	3.1677840372062587	2.280696449956627	0.8290470860797764	3.8563926004481495	3.28754988927086	3.9976922422752645	1.7780579077210776	0.4428403396805211	3.011347076656277	4.235598506838868	5.840678747380647	3.6113863505696036	3.1992095936196576	1.99069458038967	-1.4773487363346098	-1.8666498584065945	0.22066181512347982	18.0	19.629752619165163	26.450259571308127	0.2646328623254006	0.2306438610295227	0.27603701300147027	0.22868626364360478	0.01813951734025858	0.29812583604457227	0.29108716700060877	2.418031865193893	2.3324440711743635E-4	1.1292726498451122E-4	2.4330244845590987E-4	0.45417062844657724	0.054864855969067185	7.187845350476444	9.158307207590006	7.55926061573527	3.175805032398002	7.359343452642683	6.840554132743609	6.761425048178346	1.897169011969122	3.033605311321882	6.588721736868171	0.0	0.909410097248468	0.8744503227118184	6.8508118902728805	7.395721180800036	7.201319339151091	5.9241574025249975	7.092049186652355	6.776502980566149	6.692087116324061	6.7753602536586035	6.945978251036562	4.93066778039892	2.861039181758931	7.2299736589288415	-22409.95635719499	-1367.3303290489157	-627.862563878673
77750000	-24488.629603672904	-2060.7280137160283	-22427.901589956877	17.031968140734154	2006.548853777074	346.43282161188773	0.38516871001858255	7.675335078969279	6.730704318122932	5.051241467674169	4.151524278390428	3.15950680359201	1.7287183808250965	1.812372412344625	1.3879804561950435	4.877580333488552	5.76392338997887	6.867303136562434	6.6455994637919185	7.727813094128169	7.22481271830543	5.02606543894218	3.6381809532778737	3.389735074595688	3.629133260887631	3.013883109985339	4.311649171733038	1.8308072464677005	0.4664664718681951	1.2889446971325547	3.494323481566737	4.207377448761216	5.919165078112796	5.2764089175564814	5.0513741206006175	2.0716298344455315	4.084036471584135	4.027980199507868	3.76025325034677	1.98019298634357	-0.11762751785604775	-0.29742325675791514	-1.9447033300915488	18.0	20.250394725565343	32.14716838581421	0.2614871780391947	0.2367174279311095	0.27313587762362895	0.22865951640606594	0.061956462070097425	0.2651637184915125	0.2794412426098047	2.4413271013880573	3.0515126219166983E-4	1.2657433235127282E-4	2.9224241202275756E-4	0.4228748273345972	0.09533073745167034	7.55594743010394	9.536801565642119	7.260657560618999	3.0209134213038578	7.1113854460860555	7.320420562507719	6.737833019403811	1.8517098457104635	3.048133241814586	6.667584867303949	0.0	0.8901345213725311	0.8802909219664704	6.852824081892271	7.274627435096174	6.954788783702405	5.9649397974033915	7.010253862194468	6.775434720792906	6.737331524060103	7.418987683286581	6.673064998343131	4.970273580331995	2.8591868130263847	7.323374035190762	-22427.901589956877	-1367.3303290489157	-608.8166158253797
