# BEAST v10.5.0
# Generated Mon Aug 18 11:41:47 BST 2025 [seed=1755513707507]
# -overwrite USUV_2025Jun24_NFLG_VII_SRD06_HMC_SG.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	age(JF266698|NA|turdus_merula|IT|2009)	treeLikelihood	branchRates	skygrid
815000	-15656.566360885203	-119.46069296472777	-15537.105667920476	9.831580458960884	2006.8268894863943	56.191507053705536	0.4239989479369652	10.911579963947718	11.999215165022758	11.042150502265583	10.575723794157929	7.710222113016272	6.874685412633513	4.632312043425208	4.128328551504891	2.771956996275235	2.813463147944598	2.510669217713617	4.491556777509967	2.854301456349132	3.198338666216829	2.2940165500284473	0.7064903143548922	0.30955778194166034	0.8262668988890275	3.2752214890840294	5.592009718231443	6.447423580748468	5.946341999616896	5.782109615437907	5.057617488334871	2.979545600437729	2.3280079027400666	2.3172547801119956	1.8254707291870875	1.25364771146981	3.366403669781942	4.99724496927172	2.797764012992025	2.1324074753981535	3.3384447370763195	1.4559694343487992	2.37537559216789	1.7919109518878573	1.998567597215363	2.3753554187008676	3.7898659940643715	4.209913598939267	4.248789294833739	5.120840773347613	4.9619686004728205	7.027171462737437	9.421885333870566	7.385608463769695	6.006692735210108	3.735372480751273	3.8681101973233467	3.127839375855905	3.1152820092587756	3.6772637848085696	3.0043527264302075	3.0097196234676336	2.4224536356577313	-0.11177397832017388	-0.4056182321020786	-2.6370895263482024	1.7722489007222144	10.0	14.72305387326635	30.91059596205719	0.26238575466207315	0.23357740867575294	0.283540625821415	0.22049621084075866	0.08064785721469254	1.0082186292082707	0.19868906144688311	0.8013109385531239	0.29803359217032466	2.4039328156593713	2.6054838930084887E-4	0.6606298863663105	2.8084966272373674E-4	0.06491769794700264	0.2200460733582741	7.470146867330335	-15537.105667920476	0.0	-146.8642711278563
820000	-15643.348591160364	-104.80869731658419	-15538.53989384378	9.139179900540636	2007.5192900448144	51.27270758598038	0.6006589362496904	2.623222215137458	3.777616023457402	1.8034508628684705	1.4167297173101434	1.5972043451488294	4.047897719281387	4.9921436810835	3.76235122972958	4.1160697457353805	5.611493042107015	4.73577374356428	4.332784239744035	3.0525816015390794	2.689613482496739	1.6426279953910605	-0.4429628050860995	2.5296682356748508	2.68896757463602	1.3796454826262208	2.1846423752987967	2.483121937034316	2.13224962548	1.9713064547708234	1.9855536081886958	1.9360549418570379	1.16240957756284	1.4104511956413948	2.3736656839653207	0.994970276950142	1.8328056432897928	2.814120474533427	1.6710337800757427	3.031735398689171	3.5777286510002058	4.978659221202202	3.4127567226312023	0.1315207666467867	0.564920626902838	1.4628232480043675	1.8983731404180537	2.8187549596987513	2.782071137873495	5.10242322138628	3.934642474230267	3.944211014842005	2.4883727178323705	3.1064727292189582	3.046167484485532	1.6220717040051331	1.8602651100288656	2.3909249250884677	0.7420128957844137	0.739605311863424	-0.589875739745191	-2.708721107172879	-0.8026244484407894	-2.2753569840368475	-3.050158710972624	-2.5532483781350552	-3.320398308050368	10.0	24.478416428041974	20.462650917428057	0.26840954938834416	0.2302803855552003	0.28151666530076336	0.21979339975569193	0.2699976569091752	1.554803464445601	0.17057917061837127	0.8294208293816355	0.2558687559275569	2.4882624881449065	3.060776176925815E-4	0.02754044338111931	3.0920759521577156E-4	0.0030325917737439464	-0.005727994771649278	7.234784664376983	-15538.53989384378	0.0	-131.65667094099686
825000	-15656.257449217645	-121.36089483792716	-15534.896554379717	8.495399241344169	2008.163070704011	49.671754203819994	0.2308906380232087	11.201761046945304	12.107683099506033	10.655362916230589	14.14509329302992	13.349551979499505	10.509719208213196	10.513433209100324	7.738453484826785	6.472380848847232	4.8451612531247195	4.322417571612093	3.420679720060443	1.885985810676383	-1.4491153409826363	1.31620254391437	1.1663752910731657	4.422407199139913	6.128706402732698	2.183935990864795	3.5551523165809105	5.99948690585969	5.184135522716526	7.642044787697199	5.230742052397142	5.052684841628708	2.7445965698901533	1.3263473616256347	0.9240890345331529	4.684059353494255	5.2503103687394	4.29227527219401	8.219515002988977	6.8153127295719464	4.356010464848094	4.058642772693063	2.4479153864288494	1.5193816024386004	-0.4263474622602459	2.7596680325448166	3.5691202902671595	4.5578928057989465	5.057799908405904	4.511676499538326	3.372721410170862	4.209680460147559	2.696527875819897	2.1369488806718095	4.309708624779503	2.537967903032775	1.974789563899073	-3.330409637366007	-0.13006910161880447	1.0687912802187	1.5657746397686467	1.5293454717722588	0.14289909003434392	0.6163664448636047	-0.6203576361653022	1.5954367520701962	1.7025122454182435	10.0	22.571933248668145	28.518992872076968	0.26172285805435	0.22812907280441347	0.28734989169789477	0.2227981774433414	0.26563531181776084	0.939055065933714	0.2223159907207672	0.7776840092792396	0.33347398608115075	2.333052027837719	4.691305982902655E-4	1.8211465732934515	3.5066120565647297E-4	0.1371482270028108	-0.018516691284405248	6.764268883569184	-15534.896554379717	0.0	-145.0794747786272
830000	-15661.308591636098	-124.70278090255644	-15536.605810733541	9.692157212338632	2006.9663127330166	53.81883901742228	0.8706104443226198	5.450547422718943	6.588534463383805	5.627477779428511	3.6234570033204414	4.857747611878514	2.936575848568306	5.073099915586556	5.218760174626553	5.442247819516137	4.944932099885848	4.6869928860546555	3.1325471062203873	1.9890851856310525	1.5754418168659556	1.2394216155145583	0.45803838732528845	1.405817303398607	2.3226462515781314	2.6506510943071677	2.302832297279419	2.8204957357235636	1.3187080207000303	1.6761229766059493	2.235512593984926	2.3009865780341303	1.8957239467662745	1.288101041563773	3.2250510521229723	3.3782566063434083	4.655172012517692	4.6064923946285665	3.5025326523680884	3.327293017601207	2.988065451362151	1.8940978231985657	1.872285326304152	1.456056321659021	1.5698779386804225	1.8056137273988933	4.9891645889751395	3.773921889749975	2.6754457566573007	3.121539638521453	3.313831355304126	3.2861019642298444	4.255885217996945	3.604790462323596	4.8514631785334394	2.8310229835498957	2.0171298788415197	0.03505464269040398	1.4865753461615179	-1.3163642631047725	-0.26593766610906033	1.2262045724928838	1.5022391033834999	2.2959315849818416	1.2073501765822068	0.850845924328112	-0.9605556500777607	10.0	10.04129241853063	28.535593498617963	0.2668651365156323	0.2362984545441546	0.2775595139235592	0.21927689501665348	0.18391263192587518	0.248049471092901	0.1854522380207679	0.8145477619792386	0.27817835703115185	2.443643285937716	3.2970064944520106E-4	0.9616009364392677	3.323464313529478E-4	0.12065494386902434	-0.19821638072382047	7.5041009724822825	-15536.605810733541	0.0	-140.61700786194274
835000	-15632.572126337207	-93.662274639583	-15538.909851697625	9.000429075955468	2007.6580408693997	53.07779189430025	1.857676525585767	1.397221324423553	0.7262257711504013	0.9310042965642904	1.4956957589828666	3.8384431801414487	3.9765365947044287	3.857924277068065	4.864595179881514	4.213845600872427	3.4081620772990777	3.5001831951218625	3.030728681272585	2.987226295497074	2.8956467790634313	2.752558491416413	2.564632599977418	1.4121291786766044	1.9953757177341453	1.9256375592995683	2.766348150752063	3.0503803604552195	2.1325807437291124	2.214395775111824	2.2612492680378926	2.4513418090060473	3.175598869903446	1.3575241845210215	2.5500844711117803	2.0418497962807374	2.79428771447576	2.466314354999215	2.0785409711031484	3.0211861717235116	2.336953992835242	2.4950350413321885	2.1829419062743196	2.0039520345834196	0.26946975728889794	0.5766077364593146	0.9521757924166881	1.4352648359213616	1.5654761500393224	1.8375212782285495	1.875043630681206	1.0496666547581515	1.2495935113781993	0.23108090729474	1.054889360603222	0.12406659487698643	0.0766751109991223	-0.47422578591770276	-0.30102170818010465	-0.19925920080928355	-0.5441900179336838	-0.6416061014517832	-0.36154625838015625	1.0240595866821784	1.6801807480368771	2.5061602601425106	2.7095553127859984	10.0	24.181477313514996	24.111171797180642	0.2637890663123647	0.22968284490673213	0.28694703549551837	0.21958105328538444	0.8696093166943866	0.05461437277320932	0.26024769653138413	0.7397523034686228	0.3903715447970762	2.219256910405868	2.75384261192274E-4	1.0524825111429243	2.765860695179754E-4	0.08733541839968224	0.1681826057475624	6.88325648502363	-15538.909851697625	0.0	-121.2657507570884
840000	-15631.484708577202	-96.75128151838337	-15534.733427058818	8.611713606708001	2008.0467563386471	48.17140295412818	1.5588636206164852	5.466231199888945	4.475827899043389	5.309196353311111	5.393567507170185	4.824210285327039	4.386592226330899	3.5537196775488717	2.7916743942314755	3.2815257365787835	3.3037764912895735	2.7916619781590963	2.6249654838275776	1.6285733964186813	1.0893164230064485	-0.08680799999612954	0.6725249207222261	2.861964389911828	3.212148554186284	3.3602127368777865	2.8824208297713443	3.3643364757400462	3.265494862061562	2.244953668095054	2.64377790884065	1.9328633118504481	1.961016776193754	1.9995804437831202	2.2971792534528865	2.4174503643043224	3.8022492634808738	2.6577377893689302	3.4263006380464804	3.2523082117803024	2.165792359171678	1.9308334584720184	2.0614022000133674	1.0669266648857108	0.9271312661104387	1.8582652679519587	2.123414096029516	1.7376424972215156	1.7014440664329116	1.7762633074074645	1.5517283280958052	1.8538644154485617	2.758047330223469	1.7694573093146837	1.1858262727022424	0.8232706087389122	-0.11220018501405257	-1.2441880637093374	0.3465001251676545	1.3768251183629483	0.6179802763645457	0.18796060860662162	-0.6297481229731088	0.5836289642505427	1.5575590006886337	2.177218153959664	1.5116997762619466	10.0	21.779955572007935	41.894471780747615	0.26195055164785785	0.23022059251971322	0.2874795410545995	0.22034931477782904	1.5346662400085185	0.5892120944090438	0.1906572856490346	0.8093427143509717	0.2859859284735519	2.428028143052915	2.994049839699005E-4	0.8064485414021221	3.093033528227067E-4	0.08901307160754167	-0.1300018439073043	6.728390753783472	-15534.733427058818	0.0	-114.73919952094472
845000	-15605.142166842468	-71.96921942846305	-15533.172947414005	10.287448748795317	2006.37102119656	64.09385735175334	3.735955706662907	3.632999412088691	2.8568807540334733	2.633410328416077	2.9575143565522826	2.5697032597294154	2.1488735319384173	2.410612911875533	2.463177657421693	2.546551844082407	2.7562174899643135	2.7409194522625806	2.8552957302201527	3.140434285917333	3.085633937768015	2.354662263312723	1.3059483252832567	1.5517170898449575	1.5386088693484512	1.8376806775351786	1.755322914514152	2.462083470427333	2.23911273374899	1.9469882799086258	2.2511600698832175	1.9714743482766268	1.7926016441355714	1.7991530421148911	2.4476967426005807	2.163155109763371	2.288128008454613	2.484328114405741	2.2635549329156737	2.7237213438801957	3.0711652375157956	3.975623982874622	3.7046991254040527	4.200548754620768	4.593005238365078	3.7657420879176278	3.509791405101629	2.7271012960161447	2.076461902166477	2.261271496390165	2.3078821422595226	2.1771501228428356	2.565464909566916	2.9698593939078313	2.4721288811201596	2.376626927880825	2.116432727565779	1.9612940216649417	1.0952023927438874	1.0836087812112973	0.5442720353632531	0.5442747288794112	0.30293784366985804	-0.3803360762476292	-0.046082800363318896	0.33887190558037183	0.6846741726664363	10.0	25.63775010313943	32.67129396863489	0.2690251896918983	0.23478894655656024	0.28202180586731357	0.21416405788422743	1.405901323894681	0.9126894136268204	0.14896683482517564	0.8510331651748312	0.22345025223776346	2.5530994955244934	3.883653359787337E-4	2.638270510377025	2.48910567654918E-4	0.1462836904887274	-0.18394176674243418	7.33747831275951	-15533.172947414005	0.0	-93.88963365617583
850000	-15607.860981945163	-74.28873404930295	-15533.57224789586	9.299667367104075	2007.358802578251	53.71153697667068	3.952348936379304	3.8998282158513975	3.6168642358419527	3.459062714422041	4.492372352673738	4.5153619208266305	4.684192628315498	4.199042396660485	3.7461344689316083	3.521624635518758	4.075432571891353	4.1081077066023735	3.5055593980407003	2.9252849963854777	1.522319029436196	2.014416871611616	1.6077069300837037	2.1913557380697806	2.7125673558480172	3.0393260300986227	3.1098913927548137	2.9441205240621833	3.3129045273787687	2.706164536411801	3.055549908549879	2.5623851468989773	3.0425553074549505	2.1855238901247396	1.3649258708093237	2.2132107265428513	2.593417600370117	2.208056109928769	2.8188976507141144	2.6311184740262896	2.8077566217131156	2.6498390027352823	2.1996468342987985	2.1812988518333483	1.8977635538221356	2.4364097972876895	2.979545129743458	3.76604075619039	2.9425969045309657	2.537169433304991	2.689386241175824	2.1693297559797147	1.2915716534670214	0.6422042704691521	0.6902544649005302	1.1339554132899083	0.5135248462747452	0.6617202972985746	0.7354792788826559	0.5351628790099342	-0.9972700309093484	-1.3035804391773074	-1.7186384710868134	-1.6819739678655434	-1.5965262457420515	-1.4684610022846463	-1.7750274665162877	10.0	16.973515673632786	30.93208157744039	0.2721923456048238	0.23053096503660014	0.2829106172133822	0.21436607214519351	0.4537164586429271	0.4836258958353224	0.162000981818668	0.8379990181813385	0.24300147272800202	2.5139970545440153	3.121869181984795E-4	1.2688194386996234	2.8176641028048116E-4	0.11605001205365291	0.07775511472446378	7.358475403334388	-15533.57224789586	0.0	-97.48264890438412
855000	-15615.056110284928	-75.1466387826034	-15539.909471502324	8.620412590283895	2008.0380573550713	45.57808772081354	3.3726402330108263	6.761112760127879	5.808946617239418	6.001704624042364	5.067896212299724	4.666013300159419	3.989300157645412	4.036245027294743	4.472195823665108	4.492854630583	4.721326577812512	3.8845496526733463	3.4935866932987265	3.481027013858091	2.575142351515786	1.5487904839207731	0.9930576088454061	1.2340259878326059	1.6334351496617128	1.8869041004619687	2.054612690995806	2.277025974887109	2.48350040886702	2.2905297229585106	2.2606358814907703	2.008314943216051	1.3087839084872281	2.178318665710644	2.2074053047523	2.583033223893349	2.929651458908156	2.294553166748741	3.014410277803855	2.6331752065583016	1.7633112570388647	1.6966978366021948	1.9246850652215712	2.2565549955281776	3.3332787976933758	3.5682562147694274	4.331579511892112	3.122468876652169	2.9429677165951738	2.175009845522242	1.5548606963827427	0.9940810888286887	0.9508963706375322	-0.004720247937172642	0.5303934337715868	-0.20056943830749976	0.03686261101579717	-0.6294920660814971	-0.1873860778176864	-0.29019040037566035	-1.1974765626194244	-1.3042301609877092	-0.7360234054916186	-1.0858672787498376	-1.2765204205526264	-0.9766326203112048	-1.0242944177548259	10.0	14.458053806097823	59.11879137606439	0.2687754807492566	0.23568070061448168	0.2789648115100403	0.21657900712622097	2.848430535382764	0.18265568085912726	0.21798514572530617	0.7820148542746997	0.32697771858795927	2.3460445628240993	2.6897909469953736E-4	0.5245191415167116	2.903310394472645E-4	0.05384112528157542	-0.0301949898125201	7.130719535397638	-15539.909471502324	0.0	-96.09440269697404
860000	-15646.082597933482	-111.85195719515335	-15534.23064073833	9.47771716807993	2007.1807527772753	62.53271961326696	1.0326038600445966	2.748362408998427	2.4964058895422285	2.187389290364506	0.7491071987186967	4.264644075610095	4.2808516086919415	5.096808787565508	5.203268223245943	5.795822095501435	5.600872405857956	6.82313091051264	6.050505833954931	5.339469899113859	5.612312477818596	5.307899724652522	3.2850902295259194	2.3636175526305228	2.4927597579371423	3.4362011142183064	1.1514119408950472	0.9551898961246108	2.581372827675088	2.6423325814422656	2.693463411391755	2.3812429443102	2.654890339848233	2.9441792833623324	1.7652850464504504	1.6003996188083593	2.21997426669895	3.216528890871451	3.0922083335630517	1.8818301047774937	3.2300764817914365	4.113459746610977	4.753721201497689	4.514694924470097	3.70740768377682	2.778958166582457	1.8676394308344697	0.5911154023189216	0.8657694091656609	2.118533373191887	2.7065443526966937	1.6520706431791388	0.35421019535605786	2.098714088906565	2.8153894262554493	2.4148448553801454	1.7212966235656981	2.9327117059502252	2.883242093266428	0.12092854362878136	-0.8709484218128168	-2.2435472412768105	-2.3389492824903138	-2.8282802638338986	-2.5140366380669814	-2.502721756834035	-3.6988546404586664	10.0	9.20689556471903	20.904961871503208	0.2663230216342286	0.2266856441296506	0.2847092281737422	0.22228210606237814	0.7007576318818532	0.2204300454033722	0.21683242777727407	0.7831675722227323	0.3252486416659111	2.349502716668197	2.7493342598225017E-4	1.4359475652446698	2.5091302706372617E-4	0.12424904263479197	0.22228539571885603	7.072797482441585	-15534.23064073833	0.0	-137.9349081497914
865000	-15690.931686719141	-155.32404519783083	-15535.60764152131	9.5022219752592	2007.156247970096	58.760335331425054	0.09552712763396676	8.981109282717027	14.10187065497845	15.167137075109556	18.307339051683897	20.065340231063	14.084930920664013	14.451740366518914	19.859788425427357	19.318613180781014	13.464815300017628	6.00139243175958	6.1358183591706	3.6157392641214	1.8755022848322693	-1.1425637784787315	0.5078203009780873	5.2183000048189685	10.402954514804879	12.147776859208388	14.466375746637441	15.384787460826953	9.630235428685308	10.291753063172298	2.4817178593448967	3.216255161764335	1.883040877657337	5.160098067567651	2.3265323374622198	0.1594946766088099	6.971957875938461	7.412108104266834	6.160263965703195	6.554740388433033	7.498052692181388	4.856768157367132	8.006871730577284	12.309452370064443	11.299788890469342	2.435971471051102	1.4028873824900412	-0.5047659838390407	1.8918700882366752	6.033632230774309	9.949543148073786	11.526977676799142	12.465077505932705	12.635427712200514	12.079500125772862	14.895691739482555	15.924157444756803	13.989110023588552	13.227436311316552	10.811675091295278	3.773158692795106	0.4371389976389285	-1.1865499353143425	-3.954167818816396	-7.552641842953828	-6.033392547226764	-1.4547004672977892	10.0	14.235981112267604	34.80985699915791	0.27013027838953535	0.22866068072832188	0.27971276635362785	0.2214962745285144	0.35638815762432857	0.0628716812507401	0.20991200630784745	0.7900879936921593	0.3148680094617712	2.370263981076478	2.7191650297990125E-4	0.03967863024794636	2.7631973856351695E-4	0.005737244673499007	0.12113984207662833	7.610033357987941	-15535.60764152131	0.0	-174.23666867807424
870000	-15694.465835589399	-148.50903075237022	-15545.95680483703	9.174437659593753	2007.4840322857615	50.727616164456975	0.21941942471392173	7.497298453301655	6.720367486185594	4.474992602892137	1.854514916292039	4.552408168083067	3.264065125063704	2.7157184961986074	6.204313849097281	6.555789974583678	6.94815543339387	6.6787345681399914	8.621792396040448	7.807837336111255	6.65986422892065	2.7376231449114927	-0.16735876994784366	2.63072531110792	0.06535460082142702	2.7528114529570944	1.6992554095118644	4.083528633835103	2.903286258572908	2.309115550569372	4.256105874825618	2.2504938410495536	4.28125988640657	3.5033942167866834	2.037626584198061	3.257255921318896	1.2132220402720522	2.908481896130799	3.9500735899051604	6.503978191708647	3.3999796498973227	3.2956102891475108	1.8309997911601053	3.7131906812893583	1.6621409060836916	1.2980568083536195	2.3372566431791926	5.488645128517699	6.750456264860594	4.71176186112501	2.5705716657653404	0.6949018871605184	-0.748210420734881	-0.2865907292105989	1.164567481559357	2.558126611258462	1.4687289286196166	-1.332546746772366	-0.644490047455403	0.0428629569834072	-0.7283763045501731	-3.105873187251677	-3.574240152953343	-0.9662018374077975	1.5870050609285353	0.33586194123554225	-0.46279374626230907	10.0	14.72745253360989	49.41046766953034	0.2621460254124599	0.23501021936696484	0.2850951843913461	0.21774857082922872	0.9216098200644444	0.2580086165006072	0.21492828195391234	0.7850717180460943	0.3223924229308685	2.355215154138283	3.48698559888718E-4	2.0462268922420686	2.63599428660554E-4	0.16773561964513578	-0.018064823578613207	7.218872066108764	-15545.95680483703	0.0	-164.03865411056995
875000	-15654.21538759167	-123.43210575600517	-15530.783281835666	8.65395071491226	2008.0045192304428	52.15684378462639	0.6092142925152071	6.8090837392530945	6.538588030358586	7.859616700200268	9.284021893662079	9.582693160355758	8.564445015036243	7.735818819000191	7.080292060344249	6.970364226074616	8.617395455119947	8.55135586506544	7.024854581886871	5.923110060561951	7.061258020186325	5.670272529372937	5.244254645200044	3.488043157635972	2.9960289107061864	-0.09391907132615565	1.5435995473212538	2.243848840947041	2.6416654154556616	0.7298612721252524	0.9946265058793722	2.0258579372847536	0.3572617111176817	1.4903302479291984	1.847618955101134	1.8361345689172681	2.8185956979640436	4.89190837290947	5.322584988946161	4.839030147409212	4.077224295531091	5.624755246156547	5.2467366253152745	3.9905579430949305	1.9922498923689507	3.5260124739087906	3.561780750930141	2.2068251999861	2.6459629400328253	2.4508696610678724	2.9034299639428935	3.2962628898370023	3.1422756834743524	5.059904788556114	3.0484283926807905	1.822991153376977	-0.30290572058420984	-1.248412214001559	-3.119480688475086	-2.0661263329950543	-3.4883113565880612	-1.9827054216702407	-3.3438474098002247	-1.587047224154981	0.6367528438057697	1.7591384976507485	0.920403966840221	10.0	21.58854422818166	33.83634546216272	0.2641752344182039	0.22878823595376652	0.28572649364817354	0.2213100359798557	0.7682285628492742	0.2796221520432908	0.1852261262948359	0.8147738737051711	0.27783918944225383	2.444321621115513	4.126315686826857E-4	1.7069913299847113	3.2331848917924644E-4	0.14412427250747736	-0.06697174348613587	7.030869910978662	-15530.783281835666	0.0	-144.62265231215216
880000	-15667.017854249589	-130.16788006696606	-15536.849974182624	7.991266597281508	2008.6672033480736	43.9489953888996	0.32411643960595865	10.16557836643327	7.77486276347281	8.915228106926582	7.357789143122298	9.44823249987138	6.972755663070331	6.54464793549045	7.744625466501561	5.351795011951118	2.498043306175168	3.4901772031122147	6.170750768256888	4.721160504300512	5.224067195717123	-0.04616452828857104	0.09330450406370072	-0.3614551085648537	0.17544124076184506	0.866723219681045	1.233084640137201	4.468914367420863	3.423215680049019	5.003784160845731	4.014217754892123	3.5994136577391425	3.072090876079193	2.2563172158044402	2.9087834933875403	3.132494407854604	3.105799168627761	3.2052683741857355	2.0502364085087637	2.5426043057974255	3.2245934131633596	1.17438482889942	-0.3125376106489057	1.5139457127994396	3.0614740790028225	1.123634219955546	0.8592848785154988	2.2238567969103338	6.353492605057253	5.510473881107715	6.2820980471142525	3.3925572920438385	1.8892743302850386	-0.16046039539471016	-2.852107404942271	-2.480566799931347	-2.3422671334640155	-2.1785290011874876	-4.636275013895169	-1.9233177601194351	1.2599931166938947	2.2164306696943483	0.3940246368926078	0.28730191334203703	0.3964867564490035	4.87032664116725	9.130010618580886	10.0	12.794473885991476	28.103957518025656	0.270718944964134	0.22597925474696506	0.2797443145224089	0.22355748576649173	1.0462091988657456	0.5151390485276709	0.21572062722458532	0.7842793727754215	0.323580940836878	2.3528381183262645	3.5679362010375675E-4	1.4402825518655142	3.1473209032791016E-4	0.10911571766465936	-0.03991049232780966	7.01746038235724	-15536.849974182624	0.0	-158.3327620539859
885000	-15670.1083396845	-130.56001438212098	-15539.54832530238	8.494146275233287	2008.1643236701218	49.74246341481646	0.6377933240570515	5.620870488228832	5.350661890730782	7.68244442435959	7.083458422981972	9.031569311107319	8.797509220209177	9.236579945875036	6.27550233424152	6.9227644683079115	5.63876152998839	7.114230186568107	5.058888907850998	4.624474161099716	3.9369963029772808	1.6926828393009525	0.39380289634409843	1.6386913659510096	0.9701732804689729	1.0589037529068448	1.2421623536336261	2.7599251686683535	3.5926924283200936	3.8276918428631825	1.9611877289309905	2.6374944682395745	2.7375910807862858	1.2574264302886808	2.238768658055812	2.820851299316156	2.483099204940219	2.756870501628721	3.0209171740481353	3.4800825691360244	2.5124646740704364	2.81986041138277	1.5896003635829707	0.7633349371344492	2.433003409897822	4.1185954657185695	4.342084210799657	4.331549929410007	5.184641959046891	3.9997713164024398	2.863803033108836	2.1165766230482204	1.6573433592535505	0.6646886764509706	-0.6374195684482038	0.04977233970236272	-1.122498754440226	-4.65741351422823	-2.8062106969638205	-2.3889678720955185	-2.393466207957649	-0.5726622054863493	2.5657210406270323	3.486239959633189	1.4912336061270444	0.24541273185420115	-1.7204264827099263	10.0	18.438049626769047	52.97283654222344	0.27642862769929166	0.22662654893374815	0.2829861119390409	0.21395871142791903	0.8090684862861952	0.3068193762002761	0.14545961766642257	0.8545403823335842	0.21818942649963385	2.5636211470007524	2.9863999243266807E-4	1.7838703705779788	2.4849704437910204E-4	0.14748081249721395	-0.39071221093497355	7.018050026625875	-15539.54832530238	0.0	-150.0590795000971
890000	-15658.70726392467	-120.29294397132645	-15538.414319953345	8.472458548811716	2008.1860113965433	50.55515442637132	0.45899800464643015	2.274666026043445	5.118297389462761	5.159808143062497	5.139298675371057	3.4990645348057474	6.385085080921371	6.82121886277919	5.091724332907597	2.6774185364675445	3.2651895777438202	3.1323817056418704	3.8223471488928316	3.468088776336418	5.822201786684246	2.5811487036313885	0.7432587264453413	-0.05554112340855649	2.1380876892669898	2.8985009840900835	1.6968643972630186	2.003888599563891	1.713061612279849	1.9433136248041747	3.857928857255491	3.7519927934950252	3.365073400157583	0.9821386609692841	2.1188288664289936	2.051557976582257	3.0099140830297286	2.0120749866781327	3.719194672688686	2.1030957213078074	2.103964762749691	2.4103703323893577	3.0859226640531965	2.8126760077911523	1.0051024602021443	0.5157920712827578	0.8327509197478559	1.3142951025683391	0.9396259152812783	2.232065502554084	2.6020036877449217	2.6431069351491816	1.5599621880031866	-0.015992906991087907	1.0687122639082947	-0.20338051608329769	-1.8179305365275087	-2.6512459767417464	-4.462900474224541	-2.814503405971494	-1.4391442388126983	-2.2563277561568733	-3.130345077476656	-1.7238531127336445	-2.1195204908512744	-1.180039784210551	-1.353120487210584	10.0	24.10446540494617	25.615046092070315	0.26213152574392956	0.2293775606921128	0.2878361649186318	0.22065474864532558	0.11005929002462012	0.6082578369417683	0.21484040530477552	0.7851595946952313	0.32226060795716327	2.355478784085694	3.273446085180789E-4	1.4031189229171035	2.9525521615543916E-4	0.13990058378983097	-0.16734880012864972	7.26650495492442	-15538.414319953345	0.0	-140.35376781478226
