tipnames	nuts0_id	nuts1_id	nuts2_id	nuts3_id	lat	long
KY426754|NA|turdus_merula|DE|2015-09-09	DE	DE1	DE12	DE129	48.8921862	8.6946286
KY426757|NA|turdus_merula|DE|2016-09-23	DE	DEC	DEC0	DEC02	49.4489588	6.6437843
KY426761|NA|turdus_merula|DE|2016-09-04	DE	DE1	DE12	DE125	49.3987524	8.6724335
KY426764|NA|turdus_merula|DE|2016-10-04	DE	DEC	DEC0	DEC05	49.3295827	7.3398428
KY426765|NA|turdus_merula|DE|2016-09-30	DE	DEA	DEA5	DEA5A	50.8838492	8.0209591
KM659877|NA|turdus_merula|DE|2014-09-11	DE	DEA	DEA2	DEA22	50.73743	7.0982068
PQ677887|Ar2|alectoris_rufa|PT|2023-11-05	PT	PT1	PT18	PT184	37.6415148	-7.6606665
PP482815|AeDet2-batch3_Nansouty_2023-08-18|culex_sp|FR|2023-08-18	FR	FRI	FRI1	FRI12	44.8194377	-0.5723033
PP482816|Cx1-batch2_Zen-Pets-Res_2023-08-03|culex_pipiens|FR|2023-08-03	FR	FRI	FRI1	FRI12	44.9846597	-0.5283038
PV235994|USUV/NL/2021/CMV2045|culex_sp|NL|2021-07-26	NL	NL2	NL22	NL226	51.8818053	5.7066124
PV235995|USUV/NL/2022/CMV3308|culex_sp|NL|2022-07-13	NL	NL2	NL22	NL224	51.9561076	5.2400448
NA|AS201800085|chloris_chloris|NL|2018-07-30	NL	NL3	NL34	NL342	51.4987962	3.610998
NA|AS20190490|turdus_merula|NL|2019-08-27	NL	NL2	NL22	NL226	51.9834947	5.7420526
NA|AS20190494|turdus_merula|NL|2019-08-28	NL	NL3	NL31	NL310	52.1561113	5.3878266
NA|AS20190643|passer_domesticus|NL|2019-09-18	NL	NL1	NL11	NL111	53.0270253	7.1107879
NA|AS20190579|prunella_modularis|NL|2019-09-19	NL	NL4	NL41	NL413	51.653306	5.2943466
NA|AS20200367|turdus_merula|NL|2020-08-16	NL	NL2	NL22	NL226	51.9327749	5.7814647
NA|AS20200561|turdus_merula|NL|2020-09-27	NL	NL3	NL31	NL310	52.1763515	5.299197
NA|AS20200689|turdus_merula|NL|2020-09-30	NL	NL4	NL42	NL421	51.2680805	6.039856
NA|AS20210914|turdus_merula|NL|2021-08-30	NL	NL3	NL31	NL310	52.0248208	5.0918192
NA|AS20210829|turdus_merula|NL|2021-09-19	NL	NL4	NL42	NL421	51.5361371	6.0801141
NA|AS20221789|turdus_merula|NL|2022-08-24	NL	NL3	NL33	NL33A	51.8703366	4.6702024
NA|AS20221813|turdus_merula|NL|2022-08-24	NL	NL2	NL22	NL226	51.9800768	5.7548469
NA|AS20221775|turdus_merula|NL|2022-08-28	NL	NL4	NL42	NL421	51.3703748	6.1724031
NA|AS20221833|turdus_merula|NL|2022-08-28	NL	NL2	NL23	NL230	52.3507849	5.2647016
NA|AS20221818|turdus_merula|NL|2022-08-31	NL	NL4	NL41	NL414	51.4231423	5.4622897
NA|AS20221846|turdus_merula|NL|2022-09-03	NL	NL3	NL33	NL333	52.0115769	4.3570677
NA|AS20221880|turdus_merula|NL|2022-09-12	NL	NL2	NL21	NL213	52.2215372	6.8936619
NA|AS20221860|turdus_merula|NL|2022-09-14	NL	NL4	NL41	NL414	51.5111959	5.4934865
NA|AS20221903|turdus_merula|NL|2022-09-13	NL	NL3	NL32	NL329	52.2640283	4.6318006
NA|AS20221994|passer_domesticus|NL|2022-09-19	NL	NL4	NL42	NL421	51.3284065	6.0949435
NA|AS20221952|streptopelia_decaocto|NL|2022-09-27	NL	NL3	NL31	NL310	52.1157673	5.4072488
NA|AS20221979|turdidae_sp|NL|2022-10-03	NL	NL3	NL32	NL323	52.4188825	4.6276999
NA|AS20222401|turdus_merula|NL|2022-11-10	NL	NL2	NL22	NL224	51.8269763	5.1066264
NA|AS201600064|strix_nebulosa|NL|2016-08-13	NL	NL4	NL42	NL423	50.8675637	6.0480689
NA|AS201700173|strix_nebulosa|NL|2017-08-25	NL	NL3	NL33	NL33C	51.9244201	4.4777325
NA|AS201700198|strix_nebulosa|NL|2017-09-05	NL	NL3	NL33	NL33C	51.9244201	4.4777325
NA|AS201800080|strix_nebulosa|NL|2018-07-24	NL	NL3	NL31	NL310	52.1561113	5.3878266
NA|AS20190438|gracula_religiosa|NL|2019-09-12	NL	NL2	NL22	NL226	51.8777498	5.5998686
NA|AS20190715|copsychus_malabaricus|NL|2019-10-07	NL	NL2	NL22	NL226	52.0072793	5.8984284
NA|AS20221755|strix_nebulosa|NL|2022-07-21	NL	NL4	NL41	NL411	51.498464	4.5578461
NA|16TV1045|turdus_merula|NL|2017-08-02	NL	NL2	NL22	NL226	51.8255831	5.9085775
NA|18TV1196|turdidae_sp|NL|2018-09-16	NL	NL2	NL21	NL213	52.2402256	7.0335926
NA|17TV1510|turdus_merula|NL|2018-10-06	NL	NL2	NL23	NL230	52.6324919	5.9775545
NA|18TV1517|turdus_merula|NL|2018-10-11	NL	NL1	NL12	NL124	53.1793657	6.0575175
NA|18TV0252|turdus_merula|NL|2018-10-31	NL	NL3	NL32	NL327	52.2636528	5.0992891
NA|19TV0329|turdus_merula|NL|2019-04-12	NL	NL2	NL23	NL230	52.5223795	5.4653267
NA|21TV5071|turdus_merula|NL|2022-07-29	NL	NL4	NL42	NL422	51.2112003	5.9987795
NA|22TV2538|turdus_merula|NL|2022-08-24	NL	NL2	NL21	NL212	52.3152437	6.1317733
NA|22TV3658|turdus_merula|NL|2022-08-27	NL	NL3	NL31	NL310	52.1190836	4.9973748
NA|21TV8157|turdus_merula|NL|2022-10-02	NL	NL3	NL31	NL310	52.1190836	4.9973748
NA|22TV3780|turdus_merula|NL|2022-09-11	NL	NL2	NL22	NL221	51.993997	5.6836365
NA|22B00186|turdus_merula|NL|2022-11-12	NL	NL3	NL31	NL310	52.1190836	4.9973748
NA|22B04271|turdus_merula|NL|2022-12-03	NL	NL1	NL11	NL113	53.2309529	6.5035024
NA|22B00483|turdus_merula|NL|2022-09-16	NL	NL1	NL11	NL113	53.1918526	6.7776433
ON755215|Turdusmerula13_feather_3W1L_Day0|turdus_merula|NL|2016	NL	NA	NA	NA	52.132633	5.291266
KY294723|S-1238|turdus_merula|DE|2016	DE	NA	NA	NA	51.165691	10.451526
MK419834|USU-BE-Scoter/2018|melanitta_nigra|BE|2018-08	BE	NA	NA	NA	50.503887	4.469936
OP007489|WBVR_bird-X-2016|strix_nebulosa|NL|2016-09-09	NL	NA	NA	NA	52.132633	5.291266
OM202464|Greater_London_2021|turdus_merula|UK|2021-09	UK	UKI	NA	NA	51.5072178	-0.1275862
MW001216|NA|turdus_merula|UK|2020-07	UK	UKI	NA	NA	51.5072178	-0.1275862
NA|Blackbird_London_2022_b|turdus_merula|UK|2022-09	UK	UKI	NA	NA	51.5072178	-0.1275862
OP921079|18TV0973_Ixodida|NA|NL|2018-08-18	NL	NL3	NL31	NA	52.0919255	5.1229572
OP921081|16TV1131_Ixodesricinus_6|ixodes_ricinus|NL|2016-10-16	NL	NL3	NL31	NA	52.0919255	5.1229572
NA|Blackbird_Cambridgeshire_2023_a|turdus_merula|UK|2023-08	UK	UKH	UKH1	UKH12	52.2761928	-0.0965375
MT863562|HauteVienne4997/France/2018|turdus_merula|FR|2018-07-24	FR	FRI	FRI2	FRI23	45.7435173	1.4025484
